ipc_cv_pct,ipc_mean,kernel_ref,n_gpu_telemetry,n_windows_ok,n_windows_total,quality_json,repetition,run_dir
,,rodinia_heartwall,56,,365,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 279, ""pmu_degraded"": 14, ""intensity_undefined"": 15, ""gpu_telemetry"": 56}",7,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_heartwall__REF__rep07
,,rodinia_heartwall,53,,364,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 278, ""pmu_degraded"": 15, ""intensity_undefined"": 17, ""gpu_telemetry"": 53}",8,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_heartwall__REF__rep08
,,rodinia_heartwall,57,,368,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 279, ""pmu_degraded"": 14, ""intensity_undefined"": 17, ""gpu_telemetry"": 57}",9,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_heartwall__REF__rep09
,,rodinia_heartwall,53,,366,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 279, ""pmu_degraded"": 14, ""intensity_undefined"": 19, ""gpu_telemetry"": 53}",10,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_heartwall__REF__rep10
,,rodinia_hotspot,1238,,8172,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 2204, ""pmu_degraded"": 589, ""intensity_undefined"": 4140, ""gpu_telemetry"": 1238}",1,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_hotspot__REF__rep01
,,rodinia_hotspot,1238,,8149,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 2204, ""pmu_degraded"": 599, ""intensity_undefined"": 4107, ""gpu_telemetry"": 1238}",2,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_hotspot__REF__rep02
,,rodinia_hotspot,1165,,8101,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 2204, ""pmu_degraded"": 606, ""intensity_undefined"": 4125, ""gpu_telemetry"": 1165}",3,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_hotspot__REF__rep03
,,rodinia_hotspot,1239,,8157,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 2204, ""pmu_degraded"": 590, ""intensity_undefined"": 4123, ""gpu_telemetry"": 1239}",4,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_hotspot__REF__rep04
,,rodinia_hotspot,1236,,8143,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 2204, ""pmu_degraded"": 589, ""intensity_undefined"": 4113, ""gpu_telemetry"": 1236}",5,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_hotspot__REF__rep05
,,rodinia_hotspot,1232,,8143,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 2204, ""pmu_degraded"": 590, ""intensity_undefined"": 4116, ""gpu_telemetry"": 1232}",6,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_hotspot__REF__rep06
,,rodinia_hotspot,1256,,8177,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 2204, ""pmu_degraded"": 589, ""intensity_undefined"": 4127, ""gpu_telemetry"": 1256}",7,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_hotspot__REF__rep07
,,rodinia_hotspot,1238,,8145,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 2203, ""pmu_degraded"": 586, ""intensity_undefined"": 4117, ""gpu_telemetry"": 1238}",8,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_hotspot__REF__rep08
,,rodinia_hotspot,1239,,8148,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 2204, ""pmu_degraded"": 592, ""intensity_undefined"": 4112, ""gpu_telemetry"": 1239}",9,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_hotspot__REF__rep09
,,rodinia_hotspot,1235,,8134,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 2204, ""pmu_degraded"": 583, ""intensity_undefined"": 4111, ""gpu_telemetry"": 1235}",10,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_hotspot__REF__rep10
,,rodinia_lavamd,922,,6437,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 3739, ""pmu_degraded"": 1507, ""intensity_undefined"": 268, ""gpu_telemetry"": 922}",1,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_lavamd__REF__rep01
,,rodinia_lavamd,994,,6515,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 3744, ""pmu_degraded"": 1508, ""intensity_undefined"": 268, ""gpu_telemetry"": 994}",2,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_lavamd__REF__rep02
,,rodinia_lavamd,996,,6533,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 3761, ""pmu_degraded"": 1507, ""intensity_undefined"": 268, ""gpu_telemetry"": 996}",3,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_lavamd__REF__rep03
,,rodinia_lavamd,997,,6507,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 3734, ""pmu_degraded"": 1506, ""intensity_undefined"": 269, ""gpu_telemetry"": 997}",4,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_lavamd__REF__rep04
,,rodinia_lavamd,1000,,6522,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 3746, ""pmu_degraded"": 1507, ""intensity_undefined"": 268, ""gpu_telemetry"": 1000}",5,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_lavamd__REF__rep05
,,rodinia_lavamd,992,,6509,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 3743, ""pmu_degraded"": 1507, ""intensity_undefined"": 266, ""gpu_telemetry"": 992}",6,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_lavamd__REF__rep06
,,rodinia_lavamd,992,,6508,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 3742, ""pmu_degraded"": 1506, ""intensity_undefined"": 267, ""gpu_telemetry"": 992}",7,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_lavamd__REF__rep07
,,rodinia_lavamd,991,,6510,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 3745, ""pmu_degraded"": 1505, ""intensity_undefined"": 268, ""gpu_telemetry"": 991}",8,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_lavamd__REF__rep08
,,rodinia_lavamd,929,,6463,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 3753, ""pmu_degraded"": 1507, ""intensity_undefined"": 273, ""gpu_telemetry"": 929}",9,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_lavamd__REF__rep09
,,rodinia_lavamd,994,,6520,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 3751, ""pmu_degraded"": 1506, ""intensity_undefined"": 268, ""gpu_telemetry"": 994}",10,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_lavamd__REF__rep10
,,rodinia_lud,1540,,10172,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 976, ""pmu_degraded"": 24, ""intensity_undefined"": 7631, ""gpu_telemetry"": 1540}",1,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_lud__REF__rep01
,,rodinia_lud,1577,,10392,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 975, ""pmu_degraded"": 25, ""intensity_undefined"": 7814, ""gpu_telemetry"": 1577}",2,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_lud__REF__rep02
,,rodinia_lud,1598,,10551,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 975, ""pmu_degraded"": 25, ""intensity_undefined"": 7952, ""gpu_telemetry"": 1598}",3,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_lud__REF__rep03
,,rodinia_lud,1587,,10512,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 977, ""pmu_degraded"": 23, ""intensity_undefined"": 7924, ""gpu_telemetry"": 1587}",4,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_lud__REF__rep04
,,rodinia_lud,1550,,10205,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 975, ""pmu_degraded"": 25, ""intensity_undefined"": 7654, ""gpu_telemetry"": 1550}",5,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_lud__REF__rep05
,,rodinia_lud,1613,,10553,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 976, ""pmu_degraded"": 24, ""intensity_undefined"": 7939, ""gpu_telemetry"": 1613}",6,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_lud__REF__rep06
,,rodinia_lud,1413,,9324,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 975, ""pmu_degraded"": 25, ""intensity_undefined"": 6910, ""gpu_telemetry"": 1413}",7,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_lud__REF__rep07
,,rodinia_lud,1574,,10400,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 976, ""pmu_degraded"": 24, ""intensity_undefined"": 7825, ""gpu_telemetry"": 1574}",8,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_lud__REF__rep08
,,rodinia_lud,1568,,10318,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 976, ""pmu_degraded"": 24, ""intensity_undefined"": 7749, ""gpu_telemetry"": 1568}",9,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_lud__REF__rep09
,,rodinia_lud,1622,,10593,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 977, ""pmu_degraded"": 23, ""intensity_undefined"": 7970, ""gpu_telemetry"": 1622}",10,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_lud__REF__rep10
,,rodinia_myocyte,1113,,7575,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 960, ""pmu_degraded"": 2395, ""intensity_undefined"": 3106, ""gpu_telemetry"": 1113}",1,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_myocyte__REF__rep01
,,rodinia_myocyte,1158,,7670,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 947, ""pmu_degraded"": 2459, ""intensity_undefined"": 3105, ""gpu_telemetry"": 1158}",2,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_myocyte__REF__rep02
,,rodinia_myocyte,1167,,7665,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 959, ""pmu_degraded"": 2440, ""intensity_undefined"": 3098, ""gpu_telemetry"": 1167}",3,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_myocyte__REF__rep03
,,rodinia_myocyte,1162,,7643,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 944, ""pmu_degraded"": 2433, ""intensity_undefined"": 3103, ""gpu_telemetry"": 1162}",4,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_myocyte__REF__rep04
,,rodinia_myocyte,1139,,7464,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 958, ""pmu_degraded"": 2279, ""intensity_undefined"": 3087, ""gpu_telemetry"": 1139}",5,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_myocyte__REF__rep05
,,rodinia_myocyte,1113,,7594,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 946, ""pmu_degraded"": 2442, ""intensity_undefined"": 3092, ""gpu_telemetry"": 1113}",6,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_myocyte__REF__rep06
,,rodinia_myocyte,1171,,7703,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 939, ""pmu_degraded"": 2456, ""intensity_undefined"": 3136, ""gpu_telemetry"": 1171}",7,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_myocyte__REF__rep07
,,rodinia_myocyte,1168,,7639,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 950, ""pmu_degraded"": 2417, ""intensity_undefined"": 3103, ""gpu_telemetry"": 1168}",8,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_myocyte__REF__rep08
,,rodinia_myocyte,1167,,7658,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 946, ""pmu_degraded"": 2430, ""intensity_undefined"": 3114, ""gpu_telemetry"": 1167}",9,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_myocyte__REF__rep09
,,rodinia_myocyte,1166,,7656,"{""first_sample_no_delta"": 1, ""warmup_excluded"": 949, ""pmu_degraded"": 2438, ""intensity_undefined"": 3102, ""gpu_telemetry"": 1166}",10,/home/latorresn/hyperion-results/sweeps/repetitions/runs/sweep_repetitions__rodinia_myocyte__REF__rep10
