kernel_ref,freq_level_id,phase_label_train,operational_intensity_uncore_real,performance_flops_per_s
rodinia_lavamd_omp,F8,compute_bound,101.68394433455362,4234908401.012453
rajaperf_polybench_3mm_omp,F8,compute_bound,8.158182477045763,2242683578.704107
npb_lu,F8,compute_bound,7.047735709853383,6141702528.274814
dgemm_n2048,F8,compute_bound,24.11522443031724,116891146706.97314
cpu_rajaperf_basic_trap_int,F8,compute_bound,123.59632454326096,3530219386.9564695
cpu_rajaperf_basic_pi_reduce,F8,compute_bound,271.54667236575483,6746322337.072345
npb_lu,F8,compute_bound,4.194961387064428,5976849480.608709
npb_bt,F8,compute_bound,7.958629622938974,6708822138.115611
cpu_cholmod,F8,compute_bound,16.500206311838298,40985671388.55247
npb_lu,F8,compute_bound,3.990358709220122,5920634809.694364
phasic_p010,F8,compute_bound,8.09388166132374,14674519350.753788
dual_stencil_cpu_N512,F8,compute_bound,14.705564948379438,1972669354.9293098
npb_sp,F8,compute_bound,3.03213807164066,12831126701.910763
cpu_cholmod,F8,compute_bound,28.717631485084308,13625298420.597736
cpu_rajaperf_apps_mass3dpa,F8,compute_bound,35.90055256984495,15274346897.107206
npb_bt,F8,compute_bound,8.083611025495424,6556131435.589577
dual_cholesky_cpu_N2048,F8,compute_bound,5.911159534136587,43483717752.7708
rajaperf_polybench_3mm_omp,F8,compute_bound,40.75660826849207,2397397194.6000867
npb_lu,F8,compute_bound,4.197799771404822,5962959016.729927
cpu_rajaperf_basic_trap_int,F8,compute_bound,130.6557213560717,3446761437.8673563
cpu_rajaperf_polybench_jacobi_1d,F8,compute_bound,35.587914174785375,7267642933.046676
npb_lu,F8,compute_bound,4.220063168356364,5986652598.462041
npb_bt,F8,compute_bound,6.2904204492020686,6600013293.672565
npb_bt,F8,compute_bound,7.878692557506289,6493723526.158179
cpu_cholmod,F8,compute_bound,4.05304587785982,11565963980.447132
phasic_p1000,F8,compute_bound,2412.2355116801973,74485662672.27365
npb_bt,F8,compute_bound,7.456783429505045,6589859959.932003
phasic_p100,F8,compute_bound,111.05903098431546,74588197580.05374
dual_stencil_cpu_N512,F8,compute_bound,10.227949818241452,1844377562.695479
npb_bt,F8,compute_bound,6.363993902511776,6421101002.817954
npb_lu,F8,compute_bound,4.261511679016269,5875354609.488945
npb_bt,F8,compute_bound,5.785185043934586,6415596851.977664
rajaperf_polybench_3mm_omp,F8,compute_bound,45.46444963467982,2400414800.281673
rajaperf_polybench_3mm_omp,F8,compute_bound,46.86697059108059,2384692651.0487185
dual_stencil_cpu_N512,F8,compute_bound,3.8627912241503193,1891507804.520203
npb_bt,F8,compute_bound,11.812985118349427,12144426292.280397
npb_lu,F8,compute_bound,5.370710904139007,8776022872.29436
cpu_rajaperf_apps_mass3dpa,F8,compute_bound,64.236149372211,15023155226.85404
cpu_rajaperf_apps_edge3d,F8,compute_bound,24.127288925438595,1355007840.6511204
npb_bt,F8,compute_bound,6.131238227960632,6433553803.970317
npb_lu,F8,compute_bound,6.630572501093016,5976336107.35131
npb_bt,F8,compute_bound,7.72985963897041,6433418742.30799
cpu_rajaperf_basic_mat_mat_shared,F8,compute_bound,62.21406806124504,9103731237.752151
npb_lu,F8,compute_bound,6.783968367882144,9462259939.087914
cpu_cholmod,F8,compute_bound,6.495602029657956,20975369124.592888
npb_bt,F8,compute_bound,6.062679830156528,6556281658.619814
npb_bt,F8,compute_bound,6.345390396287678,6428399413.207008
dual_axpy_cpu_N100000,F8,compute_bound,24.716460229816445,814481042.6463811
cpu_cholmod,F8,compute_bound,3.114794547323079,19536146484.967575
cpu_cholmod,F8,compute_bound,47.18483424384922,15118004678.434196
cpu_rajaperf_basic_trap_int,F8,compute_bound,103.4741110468107,3403070803.6714373
cpu_cholmod,F8,compute_bound,7.513653862678413,61324251634.15756
cpu_cholmod,F8,compute_bound,37.39483536347056,70720206967.45892
hpccg_cpu_N46,F8,compute_bound,7.951573333478232,3681170603.476467
npb_bt,F8,compute_bound,6.300828272331607,6418823662.749315
cpu_rajaperf_basic_mat_mat_shared,F8,compute_bound,30.17607573079315,4534489379.003337
cpu_cholmod,F8,compute_bound,11.256636476232307,143380151022.57864
cpu_rajaperf_apps_edge3d,F8,compute_bound,168.93299166918354,8277651694.767367
cpu_rajaperf_apps_mass3dpa,F8,compute_bound,37.07379940455644,14787997112.87021
npb_bt,F8,compute_bound,5.427610635232687,6569585460.658591
phasic_p010,F8,compute_bound,73.21139633663428,58987795489.66342
npb_bt,F8,compute_bound,6.350306813585505,6296199425.075667
dual_fft_cpu_N472,F8,compute_bound,5.39321253008309,8877981189.110237
cpu_rajaperf_apps_edge3d,F8,compute_bound,155.9753805511591,8424354136.269959
npb_bt,F8,compute_bound,5.4245517099135725,5375572685.094016
rajaperf_polybench_3mm_omp,F8,compute_bound,37.86243157591472,2536930850.115239
rajaperf_polybench_3mm_omp,F8,compute_bound,49.87031205564509,2538334499.9983034
dual_cholesky_cpu_N256,F8,compute_bound,45.91753899082569,3675722533.9071755
cpu_rajaperf_apps_fir,F8,compute_bound,38.61214991708562,7379476203.239871
phasic_p1000,F8,compute_bound,3271.399898127159,74522224152.68619
cpu_rajaperf_apps_fir,F8,compute_bound,53.89100900617149,7429945796.8784
cpu_cholmod,F8,compute_bound,12.90909721600215,99354149793.23335
cpu_rajaperf_apps_edge3d,F8,compute_bound,182.6856313310097,8245940430.169791
hpccg_cpu_N46,F8,compute_bound,8.179946811653743,3657105002.265598
rajaperf_polybench_3mm_omp,F8,compute_bound,46.78188668504315,2404626086.7958207
cpu_rajaperf_apps_fir,F8,compute_bound,25.31123483951761,7424887344.974025
cpu_cholmod,F8,compute_bound,5.342517581403382,24563742286.448772
cpu_rajaperf_apps_edge3d,F8,compute_bound,153.7915873761922,8252286836.609777
cpu_rajaperf_apps_edge3d,F8,compute_bound,155.17807812933987,8238491811.507851
phasic_p010,F8,compute_bound,29.62720914363366,46740689893.32061
npb_bt,F8,compute_bound,6.402019317384112,6423228119.22248
rajaperf_polybench_3mm_omp,F8,compute_bound,46.52739900788,2410856614.243224
dual_stencil_cpu_N512,F8,compute_bound,3.7348904645573895,1851093742.225472
npb_lu,F8,compute_bound,4.227390409948536,5827951545.900569
npb_lu,F8,compute_bound,3.868705107101146,5269696300.869262
npb_bt,F8,compute_bound,9.098365118360611,6543662289.94841
phasic_p010,F8,compute_bound,34.42749790290277,32595427840.90546
npb_bt,F8,compute_bound,7.526732967609358,6449567872.607038
hpccg_cpu_N46,F8,compute_bound,8.25007972386743,3597316960.4275246
phasic_p100,F8,compute_bound,4.62242085288,14850770582.619764
rajaperf_polybench_3mm_omp,F8,compute_bound,45.11284032079135,2402050263.33961
npb_lu,F8,compute_bound,6.585546526783843,9138440875.22263
phasic_p100,F8,compute_bound,24.227526027862044,78624340516.62703
dual_axpy_cpu_N100000,F8,compute_bound,27.263374485596707,833952110.0640554
cpu_cholmod,F8,compute_bound,15.83103843557838,36659730952.42754
rajaperf_polybench_3mm_omp,F8,compute_bound,46.27134641367213,2402286444.4824567
cpu_rajaperf_apps_mass3dpa,F8,compute_bound,36.49892819671736,14905877800.86749
rajaperf_polybench_3mm_omp,F8,compute_bound,43.19339050275283,2248402233.0673943
cpu_cholmod,F8,compute_bound,22.79315682005084,141447944989.24683
npb_lu,F8,compute_bound,4.09050022566351,6017256052.867578
npb_bt,F8,compute_bound,5.397287166791537,5399936383.150967
cpu_cholmod,F8,compute_bound,81.1294764455965,62321081917.72847
phasic_p010,F8,compute_bound,45.01564480957139,54915118710.80705
npb_bt,F8,compute_bound,7.579832868779064,6436659816.980074
npb_lu,F8,compute_bound,4.053234760041127,6022905484.804475
npb_bt,F8,compute_bound,6.288108628723188,6333967488.862363
dgemm_n2048,F8,compute_bound,25.322477194005483,131893822009.22876
rajaperf_polybench_3mm_omp,F8,compute_bound,47.76660194591676,2399715489.1962404
rajaperf_polybench_3mm_omp,F8,compute_bound,45.08544362292052,2400554405.243445
npb_bt,F8,compute_bound,6.190736190796619,6461486574.735502
cpu_rajaperf_apps_mass3dpa,F8,compute_bound,37.91217192052318,14594674474.769455
phasic_p100,F8,compute_bound,22.61097795439457,74739578627.66788
phasic_p010,F8,compute_bound,7.2120999195065,14684075195.97553
cpu_rajaperf_basic_trap_int,F8,compute_bound,119.96671752215347,3532334416.463767
rodinia_lavamd_omp,F8,compute_bound,86.74570337794086,3877783188.4757156
phasic_p010,F8,compute_bound,71.31243389497583,46312558464.577965
cpu_rajaperf_basic_pi_reduce,F8,compute_bound,227.0630251655067,6463328169.458252
npb_bt,F8,compute_bound,6.331493003726909,6425909208.748534
npb_bt,F8,compute_bound,6.286333955673912,6414098111.661172
npb_bt,F8,compute_bound,6.277068607224016,6425648274.35856
cpu_cholmod,F8,compute_bound,16.652648663468636,113259963437.69707
cpu_rajaperf_apps_edge3d,F8,compute_bound,150.78524094691858,8257859250.549997
npb_bt,F8,compute_bound,6.358655388375468,6691634166.875849
rodinia_lavamd_omp,F8,compute_bound,128.4405838508155,4228467946.0338182
npb_lu,F8,compute_bound,4.637343905262971,6297945710.969592
npb_bt,F8,compute_bound,7.906391297223665,6584220915.948788
rajaperf_polybench_3mm_omp,F8,compute_bound,43.73828548059567,2386393253.5865693
phasic_p100,F8,compute_bound,22.49461589327301,74630764528.83638
cpu_rajaperf_apps_edge3d,F8,compute_bound,199.8835571653936,8712161854.06553
cpu_rajaperf_apps_mass3dpa,F8,compute_bound,30.63826304633605,14750211655.975304
npb_lu,F8,compute_bound,6.285927993898264,8676246875.797226
rodinia_lavamd_omp,F8,compute_bound,101.11667792925138,4236814744.6160684
phasic_p010,F8,compute_bound,12.701152288951487,27631420726.12975
cpu_rajaperf_apps_fir,F8,compute_bound,46.76659546923004,7262183722.125495
npb_bt,F8,compute_bound,7.629998826163386,6562220364.343451
npb_bt,F8,compute_bound,7.85727267592188,6598804385.073334
cpu_cholmod,F8,compute_bound,72.13085002228732,27853894767.126358
dual_fft_cpu_N472,F8,compute_bound,6.803198436271512,9584861938.598146
rajaperf_polybench_3mm_omp,F8,compute_bound,49.70618591712342,2535987251.741789
npb_bt,F8,compute_bound,6.383286668745159,6444859951.55935
cpu_cholmod,F8,compute_bound,169.53049664641688,66071209396.025955
phasic_p010,F8,compute_bound,81.44904543142675,51610006594.75732
rodinia_lavamd_omp,F8,compute_bound,100.40456760519804,2988810355.134581
rajaperf_polybench_3mm_omp,F8,compute_bound,39.0000291156931,2372556826.3773303
cpu_rajaperf_basic_mat_mat_shared,F8,compute_bound,67.83461629993043,9127096212.64672
npb_bt,F8,compute_bound,5.306443591689255,5427267329.998697
cpu_rajaperf_basic_trap_int,F8,compute_bound,113.98116363564168,3531192619.497911
rajaperf_polybench_3mm_omp,F8,compute_bound,46.711930914393136,2382543496.7033176
rajaperf_polybench_3mm_omp,F8,compute_bound,47.20176035146847,2408810212.523392
phasic_p100,F8,compute_bound,22.578365213052543,74620023270.36496
npb_bt,F8,compute_bound,6.331219616137383,6406737458.356418
cpu_rajaperf_basic_trap_int,F8,compute_bound,120.53159862019795,3533441618.892157
cpu_cholmod,F8,compute_bound,6.7297890026865606,2894887420.868651
rajaperf_polybench_3mm_omp,F8,compute_bound,43.02258168458624,2403865701.068506
cpu_rajaperf_apps_fir,F8,compute_bound,9.160556937643898,7263823981.969896
cpu_rajaperf_apps_mass3dpa,F8,compute_bound,65.63537054260657,15083278802.374647
cpu_rajaperf_apps_edge3d,F8,compute_bound,152.00733817723932,8257039565.203325
rajaperf_polybench_3mm_omp,F8,compute_bound,7.1512228935938325,2242422614.7650704
npb_bt,F8,compute_bound,7.026830544844636,6320846131.6390705
dual_fft_cpu_N128,F8,compute_bound,178.9939045812254,4702119909.745519
dual_axpy_cpu_N100000,F8,compute_bound,18.733740527089697,815573954.0148628
npb_bt,F8,compute_bound,7.377648386956253,6461300248.635199
cpu_cholmod,F8,compute_bound,39.3040398912561,12672428788.517078
rajaperf_polybench_3mm_omp,F8,compute_bound,42.228510009148735,2386423799.101087
cpu_cholmod,F8,compute_bound,10.365957871530544,54751856302.38563
cpu_rajaperf_basic_mat_mat_shared,F8,compute_bound,67.07743989165097,9116256718.202253
cpu_rajaperf_basic_mat_mat_shared,F8,compute_bound,69.82643943942065,9126643546.433407
cpu_cholmod,F8,compute_bound,24.066929099565225,145805855914.39816
cpu_rajaperf_apps_edge3d,F8,compute_bound,162.8330859678516,8264083492.764741
dual_gemm_cpu_N2048,F8,compute_bound,17.501027904906483,84361288411.70848
cpu_rajaperf_basic_pi_reduce,F8,compute_bound,251.5813381937912,6577622026.210751
cpu_cholmod,F8,compute_bound,19.13933195045564,14685130178.212162
npb_lu,F8,compute_bound,4.222843928323683,5857054135.174873
cpu_rajaperf_basic_mat_mat_shared,F8,compute_bound,74.69534897174823,9131013596.522179
cpu_rajaperf_apps_mass3dpa,F8,compute_bound,35.498252743574454,15259105029.306381
cpu_cholmod,F8,compute_bound,8.643663314645638,56584139969.45965
dual_stencil_cpu_N256,F8,compute_bound,65.17683706070288,2009890876.466569
rodinia_lavamd_omp,F8,compute_bound,95.11114145464602,4226183991.9659686
npb_bt,F8,compute_bound,10.760845155968806,11021980808.046673
cpu_cholmod,F8,compute_bound,4.815063855655103,45228256607.44855
npb_lu,F8,compute_bound,4.25209199283134,5959436145.540499
phasic_p100,F8,compute_bound,2331.795698743529,52141319939.31331
npb_lu,F8,compute_bound,4.468490374929309,6214608578.84981
rajaperf_polybench_3mm_omp,F8,compute_bound,44.02661858246252,2439536428.076861
npb_bt,F8,compute_bound,6.883195679650468,6434431385.458421
cpu_rajaperf_apps_edge3d,F8,compute_bound,129.68029988123516,8065295626.944428
npb_bt,F8,compute_bound,6.31540699397002,6562020637.462752
dual_cholesky_cpu_N256,F8,compute_bound,106.5803183560477,3650499749.872064
cpu_rajaperf_apps_mass3dpa,F8,compute_bound,37.276663974139325,14812415892.636106
cpu_rajaperf_apps_edge3d,F8,compute_bound,142.90183956734867,8260637915.323572
cpu_cholmod,F8,compute_bound,10.288482273510969,54795078408.606544
rajaperf_polybench_3mm_omp,F8,compute_bound,7.367107592243758,2242292355.5040617
rodinia_lavamd_omp,F8,compute_bound,107.49556981840952,4222693848.5358
cpu_cholmod,F8,compute_bound,21.84919330794563,55578951288.79107
rodinia_lavamd_omp,F8,compute_bound,108.08321776670428,4159636557.0024543
phasic_p1000,F8,compute_bound,2731.2766613710114,74530737138.82236
dual_cholesky_cpu_N256,F8,compute_bound,89.53416200270925,3650664292.3511357
cpu_rajaperf_basic_trap_int,F8,compute_bound,138.9165817317026,3523404013.048563
cpu_rajaperf_basic_mat_mat_shared,F8,compute_bound,64.33613815514721,9088512055.01382
cpu_cholmod,F8,compute_bound,11.436897320685018,79385271562.19702
cpu_cholmod,F8,compute_bound,20.75819040202128,74137717706.49942
cpu_rajaperf_apps_edge3d,F8,compute_bound,165.03177616679795,8259785258.547539
npb_lu,F8,compute_bound,4.846800272517106,6670413132.726942
phasic_p1000,F8,compute_bound,24.12189635934098,78640843640.84311
rajaperf_polybench_3mm_omp,F8,compute_bound,39.81498270446707,2389577150.4784317
dual_fft_cpu_N472,F8,compute_bound,5.889629181810377,9131175931.972013
npb_bt,F8,compute_bound,5.29083926796458,5358559390.9670515
rajaperf_polybench_3mm_omp,F8,compute_bound,50.44658543221393,2398536084.933501
npb_bt,F8,compute_bound,7.057189417177914,6706627113.748461
rajaperf_polybench_3mm_omp,F8,compute_bound,45.32490090964362,2385262396.3728957
cpu_rajaperf_apps_edge3d,F8,compute_bound,177.20695311673194,8232997130.067058
cpu_rajaperf_basic_trap_int,F8,compute_bound,112.37215268051663,3558231006.8863864
npb_bt,F8,compute_bound,5.2567361417328495,5392125044.641406
dual_fft_cpu_N472,F8,compute_bound,5.598430525085496,9395557240.730087
npb_bt,F8,compute_bound,9.796925185143891,10174109533.444826
npb_bt,F8,compute_bound,6.403996588945423,6743018743.775056
cpu_rajaperf_basic_mat_mat_shared,F8,compute_bound,154.6817114164022,9116921912.131325
hpccg_cpu_N46,F8,compute_bound,8.230413904470508,3658228892.132061
cpu_rajaperf_apps_edge3d,F8,compute_bound,161.16591725538254,8257210564.257724
cpu_rajaperf_apps_mass3dpa,F8,compute_bound,37.076041016676456,14902361205.67817
phasic_p100,F8,compute_bound,9.407158227375062,29745611804.685875
cpu_rajaperf_basic_trap_int,F8,compute_bound,114.72225837368846,3494011297.577541
cpu_cholmod,F8,compute_bound,8.68045420462182,85660445731.02705
cpu_rajaperf_apps_edge3d,F8,compute_bound,158.14019617089502,8256071400.352869
cpu_cholmod,F8,compute_bound,12.092750482110985,53437976260.2945
npb_bt,F8,compute_bound,6.428520541711783,6463236971.565284
dual_stencil_cpu_N256,F8,compute_bound,55.267399946098905,2017262792.988736
npb_bt,F8,compute_bound,6.560142234096529,6564696762.088734
npb_lu,F8,compute_bound,5.784258025249493,8201980217.191967
cpu_rajaperf_basic_trap_int,F8,compute_bound,103.47828439401027,3523577711.31522
rajaperf_polybench_3mm_omp,F8,compute_bound,9.230277350783435,2370095336.9917583
dgemm_n2048,F8,compute_bound,23.18426887420302,110451303234.07414
rajaperf_polybench_3mm_omp,F8,compute_bound,42.48134737496727,2396182445.600738
cpu_rajaperf_apps_fir,F8,compute_bound,46.62469798180785,7260797442.150158
rajaperf_polybench_3mm_omp,F8,compute_bound,38.16860709811292,2397739412.845605
phasic_p100,F8,compute_bound,2073.542092188794,75636381942.08582
rajaperf_polybench_3mm_omp,F8,compute_bound,42.3721378606187,2402085919.8868213
npb_bt,F8,compute_bound,6.327909129215481,6605997572.4185295
cpu_rajaperf_basic_mat_mat_shared,F8,compute_bound,86.05225050004651,9107313750.14442
npb_lu,F8,compute_bound,3.156384240748865,4677375426.012612
npb_lu,F8,compute_bound,4.296783207219947,5877068630.079374
rajaperf_polybench_3mm_omp,F8,compute_bound,47.64421481763665,2385256026.879456
cpu_rajaperf_apps_fir,F8,compute_bound,49.76492328474279,7275706770.406949
cpu_rajaperf_apps_mass3dpa,F8,compute_bound,37.70271879472342,14917855307.336498
npb_bt,F8,compute_bound,6.320771143172276,6568310680.957755
cpu_cholmod,F8,compute_bound,7.39909537968953,34705852290.97018
phasic_p010,F8,compute_bound,22.73384876390209,40098342569.382904
cpu_rajaperf_basic_pi_reduce,F8,compute_bound,258.5067762712684,6581175924.785779
npb_bt,F8,compute_bound,6.349253807041657,6547270063.459284
hpccg_cpu_N46,F8,compute_bound,9.020271456557094,3540555990.084036
cpu_cholmod,F8,compute_bound,17.699650147696293,119410385667.99355
dual_axpy_cpu_N100000,F8,compute_bound,24.690667859272512,815852852.1638457
npb_bt,F8,compute_bound,5.164487667286732,5352095756.164256
cpu_rajaperf_basic_pi_reduce,F8,compute_bound,268.48228413200724,6579785096.111085
cpu_rajaperf_apps_mass3dpa,F8,compute_bound,32.51613100898258,14894278933.318895
npb_bt,F8,compute_bound,6.293771572531981,6425052963.756566
npb_bt,F8,compute_bound,6.376281681119194,6473222010.595304
rodinia_lavamd_omp,F8,compute_bound,97.4118862300825,4159677654.312163
dgemm_n2048,F8,compute_bound,26.726307905725275,131776385024.08875
rajaperf_polybench_3mm_omp,F8,compute_bound,34.46968632125827,2387743572.6072493
npb_bt,F8,compute_bound,7.72273284136366,6569156541.554693
npb_lu,F8,compute_bound,4.193069265711399,5830926117.246326
hpccg_cpu_N46,F8,compute_bound,8.650056910665,3608899110.8701196
rodinia_lavamd_omp,F8,compute_bound,112.62275584219508,4235414799.123019
npb_bt,F8,compute_bound,6.179856335080147,6306341127.827365
cpu_rajaperf_apps_fir,F8,compute_bound,47.92878311352281,7272783434.447741
rajaperf_polybench_3mm_omp,F8,compute_bound,47.602721960346,2361597000.657033
cpu_rajaperf_basic_mat_mat_shared,F8,compute_bound,32.83617893423632,4429583037.191418
phasic_p1000,F8,compute_bound,409.0148038663664,13392002659.680908
npb_lu,F8,compute_bound,4.224486737362354,5952242217.689983
cpu_rajaperf_apps_fir,F8,compute_bound,52.7347679323029,7188551694.440649
rodinia_lavamd_omp,F8,compute_bound,104.6814957993425,4227935630.567305
cpu_rajaperf_basic_pi_reduce,F8,compute_bound,228.7890396288961,6540970710.672647
dual_axpy_cpu_N100000,F8,compute_bound,25.818394388152768,815562156.9926376
cpu_rajaperf_basic_pi_reduce,F8,compute_bound,236.39721368900285,6583928927.551861
npb_bt,F8,compute_bound,6.190570874410834,6421352171.901162
rodinia_lavamd_omp,F8,compute_bound,93.40707584925114,4236308792.9409437
rajaperf_polybench_3mm_omp,F8,compute_bound,40.69795998193885,2385402936.4181256
npb_bt,F8,compute_bound,6.250408794257594,6392113173.857182
rajaperf_polybench_3mm_omp,F8,compute_bound,41.78870544405303,2268679086.048107
npb_lu,F8,compute_bound,3.290901095720226,4694512054.2543545
phasic_p100,F8,compute_bound,34.33676052882252,74526111450.88474
dual_axpy_cpu_N100000,F8,compute_bound,18.400733251860903,815431534.0605752
rajaperf_polybench_3mm_omp,F8,compute_bound,45.653758418103045,2383467036.4920883
cpu_cholmod,F8,compute_bound,16.536911320773516,83658519271.55797
dual_fft_cpu_N128,F8,compute_bound,131.6907815922782,4635283049.810905
npb_bt,F8,compute_bound,5.009089938047426,5196269707.928602
npb_lu,F8,compute_bound,4.210779223406922,5946815866.895063
cpu_rajaperf_basic_pi_reduce,F8,compute_bound,235.34552022481856,6542668392.290304
dgemm_n2048,F8,compute_bound,24.325292408683385,117041075004.56523
cpu_rajaperf_basic_trap_int,F8,compute_bound,117.3277587090164,3523393789.6710825
dual_axpy_cpu_N100000,F8,compute_bound,25.74869275867533,800078530.7850217
npb_bt,F8,compute_bound,6.336022848489119,6301544006.072381
npb_bt,F8,compute_bound,5.492806983832812,5530266476.256887
cpu_rajaperf_apps_edge3d,F8,compute_bound,171.89659073428368,8253495221.374022
dgemm_n2048,F8,compute_bound,22.1367654513414,120686720021.5577
cpu_rajaperf_apps_mass3dpa,F8,compute_bound,62.99399976838357,14896805126.96087
rajaperf_polybench_3mm_omp,F8,compute_bound,46.61424719871117,2388780863.9336867
npb_bt,F8,compute_bound,6.921426852233895,6434994366.1264
npb_lu,F8,compute_bound,4.250122623082443,6137149381.145964
dgemm_n2048,F8,compute_bound,18.61587281470876,120517898141.29643
rajaperf_polybench_3mm_omp,F8,compute_bound,42.51533597583994,2267587664.02965
npb_bt,F8,compute_bound,7.717667598177069,6434087256.983345
cpu_rajaperf_apps_edge3d,F8,compute_bound,163.005462138897,8253362367.402142
phasic_p100,F8,compute_bound,2784.990675403226,73888971028.44894
phasic_p010,F8,compute_bound,69.71433404146032,56662067260.67554
rajaperf_polybench_3mm_omp,F8,compute_bound,38.81756347345836,2403259321.8281655
cpu_cholmod,F8,compute_bound,18.227274596801145,104752700306.09253
npb_lu,F8,compute_bound,3.197972639807308,4401508529.67387
npb_bt,F8,compute_bound,7.218290248799242,6317661974.124696
cpu_rajaperf_basic_trap_int,F8,compute_bound,110.05307770941609,3428352395.607015
cpu_rajaperf_basic_mat_mat_shared,F8,compute_bound,98.03875357786494,9104679435.05526
npb_bt,F8,compute_bound,6.353126222852671,6545814697.3397875
npb_bt,F8,compute_bound,8.114221093063048,8391816485.248918
cpu_rajaperf_apps_edge3d,F8,compute_bound,163.41299909808893,8083720744.450348
phasic_p1000,F8,compute_bound,2951.582738848851,74619199959.25186
cpu_rajaperf_basic_pi_reduce,F8,compute_bound,284.18658322704084,6591748425.893631
cpu_rajaperf_basic_mat_mat_shared,F8,compute_bound,31.38588520208383,4536992926.730302
rajaperf_polybench_3mm_omp,F8,compute_bound,50.95260876999159,2380107541.786927
cpu_cholmod,F8,compute_bound,18.18111484291176,139725934158.44193
cpu_rajaperf_apps_edge3d,F8,compute_bound,112.07006055131808,8254185305.324938
npb_lu,F8,compute_bound,6.547495407004626,9139992622.348867
npb_lu,F8,compute_bound,5.297157467646106,5961087689.171704
cpu_rajaperf_basic_mat_mat_shared,F8,compute_bound,63.39348754235258,9116298076.682764
cpu_cholmod,F8,compute_bound,20.08176942000213,71173949238.82735
cpu_rajaperf_apps_edge3d,F8,compute_bound,155.63429265633698,8261885080.725067
rajaperf_polybench_3mm_omp,F8,compute_bound,38.84507907433881,2357940338.8450603
npb_bt,F8,compute_bound,6.277438873818311,6416152855.102484
npb_bt,F8,compute_bound,6.511412423870603,6466930132.682492
cpu_cholmod,F8,compute_bound,4.1421143233193884,24716798494.290585
cpu_rajaperf_basic_trap_int,F8,compute_bound,131.8513186712904,3615523937.3022375
cpu_rajaperf_apps_fir,F8,compute_bound,52.15512727192518,7278187084.114754
phasic_p1000,F8,compute_bound,3173.934414267016,74558684596.84991
rodinia_lavamd_omp,F8,compute_bound,84.26110890058766,4239582682.04242
cpu_rajaperf_basic_mat_mat_shared,F8,compute_bound,35.35683384660508,4750873010.503221
dual_fft_cpu_N472,F8,compute_bound,6.052267588183535,9212148050.811012
npb_lu,F8,compute_bound,6.390081223915408,8970009363.996698
phasic_p1000,F8,compute_bound,2688.3196985320205,74660152562.76094
cpu_cholmod,F8,compute_bound,41.46374462831301,13628563042.963312
rodinia_lavamd_omp,F8,compute_bound,101.94144557621698,4345575922.134696
npb_bt,F8,compute_bound,6.211311956789597,6457359572.475274
cpu_rajaperf_apps_fir,F8,compute_bound,25.304073791697363,7426226189.137775
cpu_rajaperf_basic_pi_reduce,F8,compute_bound,231.4215883027523,6875290156.5029125
cpu_rajaperf_apps_edge3d,F8,compute_bound,117.61807640644751,8242123782.712938
cpu_rajaperf_basic_trap_int,F8,compute_bound,162.90899035167843,3504204587.5721846
npb_bt,F8,compute_bound,6.353524724176917,6426001768.819428
rajaperf_polybench_3mm_omp,F8,compute_bound,50.86228841316424,2342897240.7694163
cpu_rajaperf_apps_mass3dpa,F8,compute_bound,36.81647466381153,14685255989.34365
rajaperf_polybench_3mm_omp,F8,compute_bound,40.31326628550198,2400133180.490671
cpu_cholmod,F8,compute_bound,21.04541079143045,103204388115.8963
cpu_rajaperf_apps_edge3d,F8,compute_bound,175.62797931541368,8423565081.96075
npb_lu,F8,compute_bound,2.9523567797334245,4253887469.8666697
cpu_rajaperf_apps_mass3dpa,F8,compute_bound,36.78069813945266,14633077189.965641
rodinia_lavamd_omp,F8,compute_bound,112.79536714435972,4222651406.452514
cpu_rajaperf_apps_edge3d,F8,compute_bound,162.45829547106715,8249208160.550826
dual_fft_cpu_N472,F8,compute_bound,5.695214562132081,9412190888.086016
cpu_rajaperf_basic_pi_reduce,F8,compute_bound,234.41351610429447,6580833456.803802
rajaperf_polybench_3mm_omp,F8,compute_bound,44.733859699769056,2384081750.272359
cpu_rajaperf_basic_pi_reduce,F8,compute_bound,266.16379031455307,6580215933.675669
cpu_rajaperf_apps_edge3d,F8,compute_bound,153.46564445436235,8250183888.909182
cpu_cholmod,F8,compute_bound,11.283737632910672,42074122530.00785
rajaperf_polybench_3mm_omp,F8,compute_bound,49.23033184779315,2452505435.4042835
npb_bt,F8,compute_bound,6.2457087451557305,6346433030.403107
phasic_p010,F8,compute_bound,91.29315916667964,56489170065.373405
rajaperf_polybench_3mm_omp,F8,compute_bound,45.65243071796071,2404203804.8588314
npb_bt,F8,compute_bound,6.270661576070569,6440419001.755416
cpu_rajaperf_basic_mat_mat_shared,F8,compute_bound,102.46099198771172,9126723695.019394
cpu_cholmod,F8,compute_bound,28.098908781225006,139630282818.55682
rajaperf_polybench_3mm_omp,F8,compute_bound,39.216335056202325,2401715783.197077
rajaperf_polybench_3mm_omp,F8,compute_bound,42.85102593096786,2452696172.129855
npb_bt,F8,compute_bound,6.4922798124798735,6444736827.343125
phasic_p010,F8,compute_bound,9.753310080060386,15352233031.232634
cpu_cholmod,F8,compute_bound,6.564773324164039,30967814263.63381
npb_bt,F8,compute_bound,6.6012494337166885,6785978686.33548
