fold,regime,resource_state,k,method,name,with_probe,abstention_rate,startup_mode_cpu_e,startup_mode_cpu_t,startup_mode_gpu_e,startup_mode_gpu_t,n,accuracy,balanced_accuracy,mcc,precision_migrate_gpu,recall_migrate_gpu,tp_gpu,fp_gpu,fn_gpu,tn_cpu,regret_ratio_mean,regret_ratio_median,regret_ratio_p95,regret_ratio_max,oracle_savings_captured_pct,edp_sum_js,edp_sum_ratio_vs_oracle
interpolation_fold2,interpolation,cpu_ready,10,model_structured,ridge,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,31.19994340531757,1.0
interpolation_fold2,interpolation,cpu_ready,30,model_structured,ridge,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.9375,0.9375,,0.0,,0,1,0,15,1.0131683403674345,1.0,1.0526733614697386,1.2106934458789547,93.75,297.82096449257125,1.0606178943040148
interpolation_fold2,interpolation,cpu_ready,100,model_structured,ridge,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,3,0,0,13,1.0,1.0,1.0,1.0,100.0,1442.2400520358965,1.0
interpolation_fold2,interpolation,cpu_ready,1000,model_structured,ridge,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,4,0,0,12,1.0,1.0,1.0,1.0,100.0,95016.7453086404,1.0
interpolation_fold2,interpolation,gpu_ready,1,model_structured,ridge,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,13,0,0,3,1.0,1.0,1.0,1.0,100.0,0.2781580109889865,1.0
interpolation_fold2,interpolation,gpu_ready,2,model_structured,ridge,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,13,0,0,3,1.0,1.0,1.0,1.0,100.0,0.6697243882820765,1.0
interpolation_fold2,interpolation,gpu_ready,3,model_structured,ridge,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,13,0,0,3,1.0,1.0,1.0,1.0,100.0,1.2513792311288112,1.0
interpolation_fold2,interpolation,gpu_ready,5,model_structured,ridge,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.8125,0.8846153846153846,0.6201736729460423,1.0,0.7692307692307693,10,0,3,3,1.0433863053731898,1.0,1.2336545228742377,1.363531174374169,81.25,3.01420364935674,1.0097989224630357
interpolation_fold2,interpolation,gpu_ready,10,model_structured,ridge,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.875,0.875,0.75,0.875,0.875,7,1,1,7,1.2679618568315236,1.0,2.1314135707684185,5.168257422419732,87.5,10.45567835841263,1.0033175050067975
interpolation_fold2,interpolation,gpu_ready,30,model_structured,ridge,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,7,0,0,9,1.0,1.0,1.0,1.0,100.0,85.48379744395169,1.0
interpolation_fold2,interpolation,gpu_ready,100,model_structured,ridge,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.875,0.8571428571428572,0.7644707871564383,1.0,0.7142857142857143,5,0,2,9,1.0761234840750773,1.0,1.6051629199144453,1.6166377779729613,87.5,921.5062524168143,1.0013400338120741
interpolation_fold2,interpolation,gpu_ready,1000,model_structured,ridge,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.875,0.8333333333333333,0.7453559924999299,1.0,0.6666666666666666,4,0,2,10,1.0493807389644847,1.0,1.3232946375147123,1.538548460118207,87.5,90994.03305887965,1.0006347623757859
interpolation_fold2,interpolation,none_ready,1,model_structured,ridge,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,1.2163202822412733,1.0
interpolation_fold2,interpolation,none_ready,2,model_structured,ridge,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,2.5371061999596387,1.0
interpolation_fold2,interpolation,none_ready,3,model_structured,ridge,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,4.481890985784355,1.0
interpolation_fold2,interpolation,none_ready,5,model_structured,ridge,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,10.243457161752843,1.0
interpolation_fold2,interpolation,none_ready,10,model_structured,ridge,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,35.567352793535214,1.0
interpolation_fold2,interpolation,none_ready,30,model_structured,ridge,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.9375,0.9375,,0.0,,0,1,0,15,1.0110391959317861,1.0,1.0441567837271448,1.1766271349085793,93.75,307.5451145547148,1.050134293634864
interpolation_fold2,interpolation,none_ready,100,model_structured,ridge,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,3,0,0,13,1.0,1.0,1.0,1.0,100.0,1455.7598240708382,1.0
interpolation_fold2,interpolation,none_ready,1000,model_structured,ridge,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,4,0,0,12,1.0,1.0,1.0,1.0,100.0,95146.0496255916,1.0
interpolation_fold2,interpolation,cpu_ready,1,model_structured,elasticnet,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,0.3119994340531757,1.0
interpolation_fold2,interpolation,cpu_ready,2,model_structured,elasticnet,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,1.2479977362127028,1.0
interpolation_fold2,interpolation,cpu_ready,3,model_structured,elasticnet,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,2.8079949064785814,1.0
interpolation_fold2,interpolation,cpu_ready,5,model_structured,elasticnet,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,7.799985851329392,1.0
interpolation_fold2,interpolation,cpu_ready,10,model_structured,elasticnet,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,31.19994340531757,1.0
interpolation_fold2,interpolation,cpu_ready,30,model_structured,elasticnet,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.9375,0.9375,,0.0,,0,1,0,15,1.0131683403674345,1.0,1.0526733614697386,1.2106934458789547,93.75,297.82096449257125,1.0606178943040148
interpolation_fold2,interpolation,cpu_ready,100,model_structured,elasticnet,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.9375,0.8333333333333333,0.7867957924694432,1.0,0.6666666666666666,2,0,1,13,1.1508147940472646,1.0,1.6032591761890584,3.4130367047562338,93.75,2205.056549083569,1.5289109090895545
interpolation_fold2,interpolation,cpu_ready,1000,model_structured,elasticnet,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,4,0,0,12,1.0,1.0,1.0,1.0,100.0,95016.7453086404,1.0
interpolation_fold2,interpolation,gpu_ready,1,model_structured,elasticnet,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,13,0,0,3,1.0,1.0,1.0,1.0,100.0,0.2781580109889865,1.0
interpolation_fold2,interpolation,gpu_ready,2,model_structured,elasticnet,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,13,0,0,3,1.0,1.0,1.0,1.0,100.0,0.6697243882820765,1.0
interpolation_fold2,interpolation,gpu_ready,3,model_structured,elasticnet,True,0.0625,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,13,0,0,3,1.0,1.0,1.0,1.0,100.0,1.2513792311288112,1.0
interpolation_fold2,interpolation,gpu_ready,5,model_structured,elasticnet,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.875,0.9230769230769231,0.7125253031944253,1.0,0.8461538461538461,11,0,2,3,1.0206656069748044,1.0,1.1528061308438535,1.1903623057075938,87.5,2.9946327747096984,1.003242415196362
interpolation_fold2,interpolation,gpu_ready,10,model_structured,elasticnet,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.9375,0.9375,0.8819171036881969,0.8888888888888888,1.0,8,1,0,7,1.0074457679302906,1.0,1.029783071721162,1.1191322868846476,93.75,10.42285598703049,1.0001678997268073
interpolation_fold2,interpolation,gpu_ready,30,model_structured,elasticnet,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.9375,0.9285714285714286,0.8783100656536799,1.0,0.8571428571428571,6,0,1,9,1.106612744695538,1.0,1.426450978782152,2.705803915128608,93.75,85.78963216347474,1.003577692248915
interpolation_fold2,interpolation,gpu_ready,100,model_structured,elasticnet,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.8125,0.7857142857142857,0.6546536707079771,1.0,0.5714285714285714,4,0,3,9,1.2803801498239096,1.0,2.2795049964750507,4.268106651981319,81.25,921.9682082008168,1.001842010677841
interpolation_fold2,interpolation,gpu_ready,1000,model_structured,elasticnet,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.875,0.8333333333333333,0.7453559924999299,1.0,0.6666666666666666,4,0,2,10,1.0493807389644847,1.0,1.3232946375147123,1.538548460118207,87.5,90994.03305887965,1.0006347623757859
interpolation_fold2,interpolation,none_ready,1,model_structured,elasticnet,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,1.2163202822412733,1.0
interpolation_fold2,interpolation,none_ready,2,model_structured,elasticnet,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,2.5371061999596387,1.0
interpolation_fold2,interpolation,none_ready,3,model_structured,elasticnet,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,4.481890985784355,1.0
interpolation_fold2,interpolation,none_ready,5,model_structured,elasticnet,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,10.243457161752843,1.0
interpolation_fold2,interpolation,none_ready,10,model_structured,elasticnet,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,35.567352793535214,1.0
interpolation_fold2,interpolation,none_ready,30,model_structured,elasticnet,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.9375,0.9375,,0.0,,0,1,0,15,1.0110391959317861,1.0,1.0441567837271448,1.1766271349085793,93.75,307.5451145547148,1.050134293634864
interpolation_fold2,interpolation,none_ready,100,model_structured,elasticnet,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.9375,0.8333333333333333,0.7867957924694432,1.0,0.6666666666666666,2,0,1,13,1.1542217551644125,1.0,1.61688702065765,3.4675480826306004,93.75,2235.808623568533,1.5358361912450589
interpolation_fold2,interpolation,none_ready,1000,model_structured,elasticnet,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,4,0,0,12,1.0,1.0,1.0,1.0,100.0,95146.0496255916,1.0
interpolation_fold2,interpolation,cpu_ready,1,model_structured,huber,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,0.3119994340531757,1.0
interpolation_fold2,interpolation,cpu_ready,2,model_structured,huber,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,1.2479977362127028,1.0
interpolation_fold2,interpolation,cpu_ready,3,model_structured,huber,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,2.8079949064785814,1.0
interpolation_fold2,interpolation,cpu_ready,5,model_structured,huber,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,7.799985851329392,1.0
interpolation_fold2,interpolation,cpu_ready,10,model_structured,huber,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,31.19994340531757,1.0
interpolation_fold2,interpolation,cpu_ready,30,model_structured,huber,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.9375,0.9375,,0.0,,0,1,0,15,1.0131683403674345,1.0,1.0526733614697386,1.2106934458789547,93.75,297.82096449257125,1.0606178943040148
interpolation_fold2,interpolation,cpu_ready,100,model_structured,huber,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,3,0,0,13,1.0,1.0,1.0,1.0,100.0,1442.2400520358965,1.0
interpolation_fold2,interpolation,cpu_ready,1000,model_structured,huber,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,4,0,0,12,1.0,1.0,1.0,1.0,100.0,95016.7453086404,1.0
interpolation_fold2,interpolation,gpu_ready,1,model_structured,huber,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,13,0,0,3,1.0,1.0,1.0,1.0,100.0,0.2781580109889865,1.0
interpolation_fold2,interpolation,gpu_ready,2,model_structured,huber,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,13,0,0,3,1.0,1.0,1.0,1.0,100.0,0.6697243882820765,1.0
interpolation_fold2,interpolation,gpu_ready,3,model_structured,huber,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.9375,0.9615384615384616,0.8320502943378436,1.0,0.9230769230769231,12,0,1,3,1.0628298731054686,1.0,1.251319492421875,2.0052779696875,93.75,1.276161029769208,1.0198035879323668
interpolation_fold2,interpolation,gpu_ready,5,model_structured,huber,True,0.0625,per_operation,per_operation,per_operation,per_operation,16,0.875,0.9230769230769231,0.7125253031944253,1.0,0.8461538461538461,11,0,2,3,1.031488661266465,1.0,1.1960983480104974,1.363531174374169,87.5,3.0141316362674377,1.0097747971057474
interpolation_fold2,interpolation,gpu_ready,10,model_structured,huber,True,0.125,per_operation,per_operation,per_operation,per_operation,16,0.8125,0.8125,0.629940788348712,0.7777777777777778,0.875,7,2,1,6,1.298175619017673,1.0,2.4046295018387243,5.168257422419732,81.25,10.456992503754906,1.0034436092136056
interpolation_fold2,interpolation,gpu_ready,30,model_structured,huber,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,7,0,0,9,1.0,1.0,1.0,1.0,100.0,85.48379744395169,1.0
interpolation_fold2,interpolation,gpu_ready,100,model_structured,huber,True,0.0625,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,7,0,0,9,1.0,1.0,1.0,1.0,100.0,920.2730554062291,1.0
interpolation_fold2,interpolation,gpu_ready,1000,model_structured,huber,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.9375,0.9166666666666667,0.8703882797784892,1.0,0.8333333333333334,5,0,1,10,1.033659278757388,1.0,1.1346371150295518,1.538548460118207,93.75,90943.92263991883,1.0000837127576536
interpolation_fold2,interpolation,none_ready,1,model_structured,huber,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,1.2163202822412733,1.0
interpolation_fold2,interpolation,none_ready,2,model_structured,huber,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,2.5371061999596387,1.0
interpolation_fold2,interpolation,none_ready,3,model_structured,huber,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,4.481890985784355,1.0
interpolation_fold2,interpolation,none_ready,5,model_structured,huber,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,10.243457161752843,1.0
interpolation_fold2,interpolation,none_ready,10,model_structured,huber,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,35.567352793535214,1.0
interpolation_fold2,interpolation,none_ready,30,model_structured,huber,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.9375,0.9375,,0.0,,0,1,0,15,1.0110391959317861,1.0,1.0441567837271448,1.1766271349085793,93.75,307.5451145547148,1.050134293634864
interpolation_fold2,interpolation,none_ready,100,model_structured,huber,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,3,0,0,13,1.0,1.0,1.0,1.0,100.0,1455.7598240708382,1.0
interpolation_fold2,interpolation,none_ready,1000,model_structured,huber,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,4,0,0,12,1.0,1.0,1.0,1.0,100.0,95146.0496255916,1.0
interpolation_fold2,interpolation,cpu_ready,1,model_structured,tree,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,0.3119994340531757,1.0
interpolation_fold2,interpolation,cpu_ready,2,model_structured,tree,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,1.2479977362127028,1.0
interpolation_fold2,interpolation,cpu_ready,3,model_structured,tree,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,2.8079949064785814,1.0
interpolation_fold2,interpolation,cpu_ready,5,model_structured,tree,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.9375,0.9375,,0.0,,0,1,0,15,3.5516219571762573,1.0,11.20648782870503,41.82595131482012,93.75,55.138663150482834,7.069072201084219
interpolation_fold2,interpolation,cpu_ready,10,model_structured,tree,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.9375,0.9375,,0.0,,0,1,0,15,1.6772037510721594,1.0,3.7088150042886374,11.83526001715455,93.75,81.45492690335578,2.61073957235041
interpolation_fold2,interpolation,cpu_ready,30,model_structured,tree,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.9375,0.9375,,0.0,,0,1,0,15,1.0638747847168695,1.0,1.2554991388674779,2.021996555469911,93.75,323.46056011364846,1.15192716114749
interpolation_fold2,interpolation,cpu_ready,100,model_structured,tree,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.875,0.6666666666666666,0.53748384988657,1.0,0.3333333333333333,1,0,2,13,1.3563793763928844,1.0,3.632035857949654,4.289033317529915,87.5,2893.4115616545632,2.0061927676811933
interpolation_fold2,interpolation,cpu_ready,1000,model_structured,tree,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.875,0.8333333333333333,0.6666666666666666,0.75,0.75,3,1,1,11,2.311318031169801,1.0,9.942613958957857,14.5864048301595,87.5,190220.81565183145,2.0019714949606215
interpolation_fold2,interpolation,gpu_ready,1,model_structured,tree,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,13,0,0,3,1.0,1.0,1.0,1.0,100.0,0.2781580109889865,1.0
interpolation_fold2,interpolation,gpu_ready,2,model_structured,tree,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,13,0,0,3,1.0,1.0,1.0,1.0,100.0,0.6697243882820765,1.0
interpolation_fold2,interpolation,gpu_ready,3,model_structured,tree,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,13,0,0,3,1.0,1.0,1.0,1.0,100.0,1.2513792311288112,1.0
interpolation_fold2,interpolation,gpu_ready,5,model_structured,tree,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,13,0,0,3,1.0,1.0,1.0,1.0,100.0,2.984954313483214,1.0
interpolation_fold2,interpolation,gpu_ready,10,model_structured,tree,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.625,0.625,0.2581988897471611,0.6,0.75,6,4,2,4,2.271858592479199,1.0,8.361583771068961,11.147823473872503,62.5,22.217419457111284,2.1319636175937786
interpolation_fold2,interpolation,gpu_ready,30,model_structured,tree,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.6875,0.6904761904761905,0.3779644730092272,0.625,0.7142857142857143,5,3,2,6,2.821603207098126,1.0,10.280420629008313,10.881733174533885,68.75,179.75367404741849,2.102780637059038
interpolation_fold2,interpolation,gpu_ready,100,model_structured,tree,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.6875,0.6746031746031746,0.3578300267477955,0.6666666666666666,0.5714285714285714,4,2,3,7,2.8609979120387186,1.0,11.324149632387515,16.140123160519554,68.75,1905.7291525313742,2.0708301099722437
interpolation_fold2,interpolation,gpu_ready,1000,model_structured,tree,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.6875,0.65,0.3133397807202561,0.6,0.5,3,2,3,8,3.108547500454221,1.0,12.94431560213136,23.033466192675014,68.75,187823.54780188802,2.0654406097343423
interpolation_fold2,interpolation,none_ready,1,model_structured,tree,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,1.2163202822412733,1.0
interpolation_fold2,interpolation,none_ready,2,model_structured,tree,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,2.5371061999596387,1.0
interpolation_fold2,interpolation,none_ready,3,model_structured,tree,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,4.481890985784355,1.0
interpolation_fold2,interpolation,none_ready,5,model_structured,tree,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,10.243457161752843,1.0
interpolation_fold2,interpolation,none_ready,10,model_structured,tree,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.9375,0.9375,,0.0,,0,1,0,15,1.6694971952497641,1.0,3.677988780999057,11.711955123996228,93.75,85.7735058435939,2.411579696175315
interpolation_fold2,interpolation,none_ready,30,model_structured,tree,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.9375,0.9375,,0.0,,0,1,0,15,1.0634327609146434,1.0,1.2537310436585742,2.0149241746342965,93.75,335.3772044014738,1.1451689101135742
interpolation_fold2,interpolation,none_ready,100,model_structured,tree,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.875,0.6666666666666666,0.53748384988657,1.0,0.3333333333333333,1,0,2,13,1.3621030615600378,1.0,3.6821862875554516,4.326100902330005,87.5,2931.9214346589442,2.014014527794988
interpolation_fold2,interpolation,none_ready,1000,model_structured,tree,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.875,0.8333333333333333,0.6666666666666666,0.75,0.75,3,1,1,11,2.302926288053856,1.0,9.915727110856913,14.438776691578722,87.5,190521.71211372435,2.0024132674288078
interpolation_fold2,interpolation,cpu_ready,1,model_structured,random_forest,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,0.3119994340531757,1.0
interpolation_fold2,interpolation,cpu_ready,2,model_structured,random_forest,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,1.2479977362127028,1.0
interpolation_fold2,interpolation,cpu_ready,3,model_structured,random_forest,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,2.8079949064785814,1.0
interpolation_fold2,interpolation,cpu_ready,5,model_structured,random_forest,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,7.799985851329392,1.0
interpolation_fold2,interpolation,cpu_ready,10,model_structured,random_forest,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,31.19994340531757,1.0
interpolation_fold2,interpolation,cpu_ready,30,model_structured,random_forest,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.9375,0.9375,,0.0,,0,1,0,15,1.0638747847168695,1.0,1.2554991388674779,2.021996555469911,93.75,323.46056011364846,1.15192716114749
interpolation_fold2,interpolation,cpu_ready,100,model_structured,random_forest,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.9375,0.8333333333333333,0.7867957924694432,1.0,0.6666666666666666,2,0,1,13,1.1508147940472646,1.0,1.6032591761890584,3.4130367047562338,93.75,2205.056549083569,1.5289109090895545
interpolation_fold2,interpolation,cpu_ready,1000,model_structured,random_forest,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.9375,0.875,0.8320502943378436,1.0,0.75,3,0,1,12,1.030602643381118,1.0,1.1224105735244716,1.4896422940978864,93.75,95241.5546252732,1.0023659968135359
interpolation_fold2,interpolation,gpu_ready,1,model_structured,random_forest,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,13,0,0,3,1.0,1.0,1.0,1.0,100.0,0.2781580109889865,1.0
interpolation_fold2,interpolation,gpu_ready,2,model_structured,random_forest,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,13,0,0,3,1.0,1.0,1.0,1.0,100.0,0.6697243882820765,1.0
interpolation_fold2,interpolation,gpu_ready,3,model_structured,random_forest,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,13,0,0,3,1.0,1.0,1.0,1.0,100.0,1.2513792311288112,1.0
interpolation_fold2,interpolation,gpu_ready,5,model_structured,random_forest,True,0.0,per_operation,per_operation,per_operation,per_operation,16,1.0,1.0,1.0,1.0,1.0,13,0,0,3,1.0,1.0,1.0,1.0,100.0,2.984954313483214,1.0
interpolation_fold2,interpolation,gpu_ready,10,model_structured,random_forest,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.875,0.875,0.7745966692414834,0.8,1.0,8,2,0,6,1.093385738232187,1.0,1.4331090963710718,2.375039524830344,87.5,10.423732048979582,1.0002519658446491
interpolation_fold2,interpolation,gpu_ready,30,model_structured,random_forest,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.9375,0.9285714285714286,0.8783100656536799,1.0,0.8571428571428571,6,0,1,9,1.106612744695538,1.0,1.426450978782152,2.705803915128608,93.75,85.78963216347474,1.003577692248915
interpolation_fold2,interpolation,gpu_ready,100,model_structured,random_forest,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.875,0.8571428571428572,0.7644707871564383,1.0,0.7142857142857143,5,0,2,9,1.2418402887005995,1.0,2.2680301384165347,4.268106651981319,87.5,921.9329476842781,1.0018036954013787
interpolation_fold2,interpolation,gpu_ready,1000,model_structured,random_forest,True,0.0,per_operation,per_operation,per_operation,per_operation,16,0.875,0.8333333333333333,0.7453559924999299,1.0,0.6666666666666666,4,0,2,10,1.0493807389644847,1.0,1.3232946375147123,1.538548460118207,87.5,90994.03305887965,1.0006347623757859
