run_id,repetition,kernel_ref,node_id,phase_label_hint,phase_label_train,freq_level_id,freq_khz_requested,freq_khz_applied,freq_khz_observed,window_index,t_start_ns,t_end_ns,delta_t_ns,delta_instructions,delta_cycles,delta_cache_references,delta_cache_misses,delta_stalled_cycles_backend,stall_backend_ratio,delta_l2_lines_in_all,bytes_moved_l2_proxy,ipc,llc_miss_rate,mpki,ips,ipc_relative,mpki_relative,miss_rate_relative,delta_running_ns,delta_enabled_ns,running_ratio,pkg_delta_uj,dram_delta_uj,power_w,energy_valid,flops_window_estimate,bytes_moved_window,operational_intensity,i_ridge_used,roofline_calibration_ref,node_profile_ref,calibration_ref,binary_checksum,quality_status,gpu_power_mw,gpu_util_pct
pacca_gpu_ref_20260807__rodinia_lud__REF__rep01,1,rodinia_lud,pacca-a100,intermedio,,REF,,,,2333,5428998358688624,5428998359688577,999953,4321834,3577403,359900,46,1846757,0.5162283924958971,359954,23037056,1.2080925744178108,0.00012781328146707418,0.010643629533202801,4322037135.745379,,,,999934,999934,1.0,84167,6579,84.18543661061774,1,,2944,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:a6e0ad653062eaa47a21ee51158afc0ac8e11d6daca34701cf0fbb74f98e3b46'},intensity_undefined,,
pacca_gpu_ref_20260807__rodinia_lud__REF__rep01,1,rodinia_lud,pacca-a100,intermedio,,REF,,,,2334,5428998359688577,5428998360688543,999966,4484106,3576932,354424,85,1811378,0.5064054893970588,354417,22682688,1.2536179049531833,0.0002398257454348464,0.01895584091901485,4484258464.787803,,,,999918,999918,1.0,85511,5248,85.50056893059048,1,,5440,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:a6e0ad653062eaa47a21ee51158afc0ac8e11d6daca34701cf0fbb74f98e3b46'},intensity_undefined,,
pacca_gpu_ref_20260807__rodinia_lud__REF__rep01,1,rodinia_lud,pacca-a100,intermedio,,REF,,,,2335,5428998360688543,5428998361688562,1000019,4316251,3577444,359664,54,1850687,0.5173210258497407,359645,23017280,1.2065181174044932,0.00015014013078873615,0.012510857223085496,4316168992.789137,,,,1000092,1000092,1.0,86608,5799,86.62515178005246,1,,3456,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:a6e0ad653062eaa47a21ee51158afc0ac8e11d6daca34701cf0fbb74f98e3b46'},intensity_undefined,,
pacca_gpu_ref_20260807__rodinia_lud__REF__rep01,1,rodinia_lud,pacca-a100,intermedio,,REF,,,,2336,5428998361688562,5428998362688540,999978,4319911,3577360,359742,51,1845481,0.5158779099671266,359722,23022208,1.2075695484938613,0.00014176826725820172,0.01180579877687295,4320006040.132882,,,,999913,999913,1.0,91186,6961,91.17013639626705,1,,3264,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:a6e0ad653062eaa47a21ee51158afc0ac8e11d6daca34701cf0fbb74f98e3b46'},intensity_undefined,,
pacca_gpu_ref_20260807__rodinia_lud__REF__rep01,1,rodinia_lud,pacca-a100,intermedio,,REF,,,,2337,5428998362688540,5428998363688538,999998,4321999,3577419,359895,41,1847431,0.5164144876515723,359918,23034752,1.2081332938635367,0.00011392211617277261,0.009486351107438942,4322007644.015288,,,,1000002,1000002,1.0,77881,5493,77.89595602355652,1,,2624,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:a6e0ad653062eaa47a21ee51158afc0ac8e11d6daca34701cf0fbb74f98e3b46'},intensity_undefined,,
pacca_gpu_ref_20260807__rodinia_lud__REF__rep01,1,rodinia_lud,pacca-a100,intermedio,,REF,,,,2338,5428998363688538,5428998364688541,1000003,4479165,3576709,354101,96,1812220,0.5066724746128354,354095,22662080,1.2523146277765398,0.0002711090903442803,0.021432566114443205,4479151562.545313,,,,999968,999968,1.0,83984,5768,83.97375520186537,1,,6144,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:a6e0ad653062eaa47a21ee51158afc0ac8e11d6daca34701cf0fbb74f98e3b46'},intensity_undefined,,
pacca_gpu_ref_20260807__rodinia_lud__REF__rep01,1,rodinia_lud,pacca-a100,intermedio,,REF,,,,2339,5428998364688541,5428998365688520,999979,4317097,3577627,359782,57,1851176,0.5174312470249134,359794,23026816,1.2066928721188654,0.00015842927105858549,0.013203316951182703,4317187660.94088,,,,1000008,1000008,1.0,96375,6900,96.39225421350423,1,,3648,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:a6e0ad653062eaa47a21ee51158afc0ac8e11d6daca34701cf0fbb74f98e3b46'},intensity_undefined,,
pacca_gpu_ref_20260807__rodinia_lud__REF__rep01,1,rodinia_lud,pacca-a100,intermedio,,REF,,,,2340,5428998365688520,5428998366688530,1000010,4321037,3577812,359816,40,1847834,0.5164704014632406,359807,23027648,1.2077317086532215,0.00011116793027547413,0.009257037141778697,4320993790.062099,,,,999979,999979,1.0,69885,5447,69.8779423278249,1,,2560,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:a6e0ad653062eaa47a21ee51158afc0ac8e11d6daca34701cf0fbb74f98e3b46'},intensity_undefined,,
pacca_gpu_ref_20260807__rodinia_lud__REF__rep01,1,rodinia_lud,pacca-a100,intermedio,,REF,,,,2341,5428998366688530,5428998367688670,1000140,4321363,3577720,359819,42,1848853,0.5167685006093267,359796,23026944,1.207853884596894,0.00011672535358055022,0.009719155738594512,4320758093.8668585,,,,1000094,1000094,1.0,91552,6503,91.54247958212346,1,,2688,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:a6e0ad653062eaa47a21ee51158afc0ac8e11d6daca34701cf0fbb74f98e3b46'},intensity_undefined,,
pacca_gpu_ref_20260807__rodinia_lud__REF__rep01,1,rodinia_lud,pacca-a100,intermedio,,REF,,,,2342,5428998367688670,5428998368688577,999907,4479026,3577062,354192,101,1813131,0.5068771522551189,354234,22670976,1.252152185229107,0.0002851560735420337,0.022549545369908545,4479442588.160699,,,,1000023,1000023,1.0,79163,5431,79.16600830831571,1,,6464,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:a6e0ad653062eaa47a21ee51158afc0ac8e11d6daca34701cf0fbb74f98e3b46'},intensity_undefined,,
pacca_gpu_ref_20260807__rodinia_lud__REF__rep01,1,rodinia_lud,pacca-a100,intermedio,,REF,,,,2343,5428998368688577,5428998369688559,999982,4319215,3577147,359764,47,1850362,0.517273122966431,359736,23023104,1.2074468843466595,0.00013064119811876675,0.010881606958671889,4319292747.269451,,,,999870,999870,1.0,79162,6426,79.1603376329097,1,,3008,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:a6e0ad653062eaa47a21ee51158afc0ac8e11d6daca34701cf0fbb74f98e3b46'},intensity_undefined,,
pacca_gpu_ref_20260807__rodinia_lud__REF__rep01,1,rodinia_lud,pacca-a100,intermedio,,REF,,,,2344,5428998369688559,5428998370688544,999985,4320079,3578613,359845,49,1848785,0.5166205454459591,359845,23030080,1.2071936809037467,0.00013616973974905862,0.01134238517397483,4320143802.157033,,,,1000113,1000113,1.0,100341,5386,100.34250513757708,1,,3136,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:a6e0ad653062eaa47a21ee51158afc0ac8e11d6daca34701cf0fbb74f98e3b46'},intensity_undefined,,
