run_id,repetition,kernel_ref,node_id,phase_label_hint,phase_label_train,freq_level_id,freq_khz_requested,freq_khz_applied,freq_khz_observed,window_index,t_start_ns,t_end_ns,delta_t_ns,delta_instructions,delta_cycles,delta_cache_references,delta_cache_misses,delta_stalled_cycles_backend,stall_backend_ratio,delta_l2_lines_in_all,bytes_moved_l2_proxy,ipc,llc_miss_rate,mpki,ips,ipc_relative,mpki_relative,miss_rate_relative,delta_running_ns,delta_enabled_ns,running_ratio,pkg_delta_uj,dram_delta_uj,power_w,energy_valid,flops_window_estimate,bytes_moved_window,operational_intensity,i_ridge_used,roofline_calibration_ref,node_profile_ref,calibration_ref,binary_checksum,quality_status,gpu_power_mw,gpu_util_pct
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,205,5511638586388314,5511638587385776,997462,378898,141838,918,35,19709,0.13895429997602898,913,58432,2.671343363555606,0.03812636165577342,0.09237314527920443,379862089.98438036,,,,57963,57963,1.0,,,,0,,2240,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,206,5511638587385776,5511638588388727,1002951,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,207,5511638588388727,5511638589385471,996744,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,208,5511638589385471,5511638590388372,1002901,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,209,5511638590388372,5511638591385662,997290,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,210,5511638591385662,5511638592388704,1003042,1108384,995392,15672,212,308604,0.3100326303607021,15669,1002816,1.1135150774770142,0.013527309851965288,0.19126945174235643,1105022521.4896286,,,,354919,354919,1.0,,,,0,,13568,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,211,5511638592388704,5511638593385342,996638,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,212,5511638593385342,5511638594388328,1002986,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,213,5511638594388328,5511638595385433,997105,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,214,5511638595385433,5511638596388773,1003340,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,215,5511638596388773,5511638597385351,996578,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,216,5511638597385351,5511638598388266,1002915,1109120,999077,16261,36,311096,0.31138340688455446,16254,1040256,1.110144663524433,0.0022138859848717793,0.032458165031736874,1105896312.2497919,,,,355213,355213,1.0,,,,0,,2304,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,217,5511638598388266,5511638599385541,997275,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,218,5511638599385541,5511638600388778,1003237,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,219,5511638600388778,5511638601385434,996656,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,220,5511638601385434,5511638602388368,1002934,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,221,5511638602388368,5511638603385518,997150,121240,262244,9597,40,167982,0.6405561233050137,9631,616384,0.46231753634020223,0.004167969157028238,0.32992411745298583,121586521.58652158,,,,126466,126466,1.0,,,,0,,2560,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,222,5511638603385518,5511638604388761,1003243,987815,698659,1916,10,112730,0.1613519614003398,1872,119808,1.413872862154499,0.005219206680584551,0.010123353056999539,984621871.2714666,,,,213543,213543,1.0,,,,0,,640,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,223,5511638604388761,5511638605385451,996690,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,224,5511638605385451,5511638606388371,1002920,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,225,5511638606388371,5511638607385491,997120,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,226,5511638607385491,5511638608388856,1003365,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,227,5511638608388856,5511638609385452,996596,1109177,999197,16419,32,314042,0.31429437838584384,16418,1050752,1.1100683849130852,0.001948961568914063,0.028850219577218065,1112965534.6800508,,,,356839,356839,1.0,,,,0,,2048,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,228,5511638609385452,5511638610388384,1002932,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,229,5511638610388384,5511638611385530,997146,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,230,5511638611385530,5511638612388693,1003163,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,231,5511638612388693,5511638613385385,996692,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,232,5511638613385385,5511638614388556,1003171,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,233,5511638614388556,5511638615385492,996936,1109215,1002919,15684,19,315178,0.31426067309523503,15685,1003840,1.1059866250415038,0.0012114256567202243,0.0171292310327574,1112624080.1816769,,,,357340,357340,1.0,,,,0,,1216,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,234,5511638615385492,5511638616388811,1003319,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,235,5511638616388811,5511638617385353,996542,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,236,5511638617385353,5511638618388173,1002820,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,237,5511638618388173,5511638619385425,997252,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,238,5511638619385425,5511638620388959,1003534,23005,96602,5237,5,89081,0.9221444690586116,5719,366016,0.23814206745201963,0.0009547450830628223,0.21734405564007825,22923986.63124518,,,,44111,44111,1.0,,,,0,,320,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,239,5511638620388959,5511638621385466,996507,1076722,832944,4884,15,161049,0.19334913271480436,4401,281664,1.2926703355807834,0.003071253071253071,0.013931172577508399,1080496173.1327527,,,,260512,260512,1.0,,,,0,,960,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,240,5511638621385466,5511638622388352,1002886,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,241,5511638622388352,5511638623385451,997099,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,242,5511638623385451,5511638624388713,1003262,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
