run_id,repetition,kernel_ref,node_id,phase_label_hint,phase_label_train,freq_level_id,freq_khz_requested,freq_khz_applied,freq_khz_observed,window_index,t_start_ns,t_end_ns,delta_t_ns,delta_instructions,delta_cycles,delta_cache_references,delta_cache_misses,delta_stalled_cycles_backend,stall_backend_ratio,delta_l2_lines_in_all,bytes_moved_l2_proxy,ipc,llc_miss_rate,mpki,ips,ipc_relative,mpki_relative,miss_rate_relative,delta_running_ns,delta_enabled_ns,running_ratio,pkg_delta_uj,dram_delta_uj,power_w,energy_valid,flops_window_estimate,bytes_moved_window,operational_intensity,i_ridge_used,roofline_calibration_ref,node_profile_ref,calibration_ref,binary_checksum,quality_status,gpu_power_mw,gpu_util_pct
pacca_gpu_ref_20260807__rodinia_lavamd__REF__rep92,92,rodinia_lavamd,pacca-a100,compute_bound,,REF,,,2261000,20,5511935083504414,5511935084504446,1000032,3988,9939,79,59,7727,0.7774423986316531,79,5056,0.40124761042358387,0.7468354430379747,14.794383149448345,3987872.388083581,,,,1000665,1000665,1.0,,,,0,,3776,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:7ce75ae90aef3fc1e878218d7e487ea2836e4dc272a95f135720da2a721b7832'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_lavamd__REF__rep92,92,rodinia_lavamd,pacca-a100,compute_bound,,REF,,,2261000,21,5511935084504446,5511935085504437,999991,10306,30569,471,384,24429,0.7991429225686153,473,30272,0.3371389315973699,0.8152866242038217,37.259848631864934,10306092.754834794,,,,999423,999423,1.0,,,,0,,24576,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:7ce75ae90aef3fc1e878218d7e487ea2836e4dc272a95f135720da2a721b7832'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_lavamd__REF__rep92,92,rodinia_lavamd,pacca-a100,compute_bound,,REF,,,2261000,22,5511935085504437,5511935086504343,999906,0,0,0,0,0,,0,0,,,,0.0,,,,999816,999816,1.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:7ce75ae90aef3fc1e878218d7e487ea2836e4dc272a95f135720da2a721b7832'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_lavamd__REF__rep92,92,rodinia_lavamd,pacca-a100,compute_bound,,REF,,,2261000,23,5511935086504343,5511935087504345,1000002,0,0,0,0,0,,0,0,,,,0.0,,,,1000379,1000379,1.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:7ce75ae90aef3fc1e878218d7e487ea2836e4dc272a95f135720da2a721b7832'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_lavamd__REF__rep92,92,rodinia_lavamd,pacca-a100,compute_bound,,REF,,,2261000,24,5511935087504345,5511935088504320,999975,0,0,0,0,0,,0,0,,,,0.0,,,,999961,999961,1.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:7ce75ae90aef3fc1e878218d7e487ea2836e4dc272a95f135720da2a721b7832'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_lavamd__REF__rep92,92,rodinia_lavamd,pacca-a100,compute_bound,,REF,,,2261000,25,5511935088504320,5511935089504338,1000018,0,0,0,0,0,,0,0,,,,0.0,,,,999771,999771,1.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:7ce75ae90aef3fc1e878218d7e487ea2836e4dc272a95f135720da2a721b7832'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_lavamd__REF__rep92,92,rodinia_lavamd,pacca-a100,compute_bound,,REF,,,2261000,26,5511935089504338,5511935090505293,1000955,10528,12378,129,97,7625,0.6160122798513492,131,8384,0.850541282921312,0.751937984496124,9.213525835866262,10517955.35263823,,,,1000856,1000856,1.0,,,,0,,6208,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:7ce75ae90aef3fc1e878218d7e487ea2836e4dc272a95f135720da2a721b7832'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_lavamd__REF__rep92,92,rodinia_lavamd,pacca-a100,compute_bound,,REF,,,2261000,27,5511935090505293,5511935091504641,999348,9304,37678,624,368,31571,0.8379160252667339,626,40064,0.24693455066617123,0.5897435897435898,39.55288048151333,9310070.165748069,,,,1000026,1000026,1.0,,,,0,,23552,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:7ce75ae90aef3fc1e878218d7e487ea2836e4dc272a95f135720da2a721b7832'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_lavamd__REF__rep92,92,rodinia_lavamd,pacca-a100,compute_bound,,REF,,,2261000,28,5511935091504641,5511935092504352,999711,360,1314,4,4,1065,0.8105022831050228,4,256,0.273972602739726,1.0,11.11111111111111,360104.07007625204,,,,993776,993776,1.0,,,,0,,256,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:7ce75ae90aef3fc1e878218d7e487ea2836e4dc272a95f135720da2a721b7832'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_lavamd__REF__rep92,92,rodinia_lavamd,pacca-a100,compute_bound,,REF,,,2261000,29,5511935092504352,5511935093504322,999970,0,0,0,0,0,,0,0,,,,0.0,,,,999361,999361,1.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:7ce75ae90aef3fc1e878218d7e487ea2836e4dc272a95f135720da2a721b7832'},warmup_excluded,,
