config_id,operation,size,family,resource_state,k,log10_k,ready_device,y_log_edp_ratio_k,device_label,cpu_ref_edp_js,gpu_ref_edp_js,oracle_ref_edp_js,cpu_total_energy_j,cpu_total_time_s,gpu_total_energy_j,gpu_total_time_s,device_margin_pct,log10_n,flops_per_dispatch_analytic,log10_flops_per_dispatch,logical_bytes_per_dispatch,log10_logical_bytes,arithmetic_intensity_analytic,cost_cpu_e_cold,cost_cpu_t_cold,cost_cpu_e_warm,cost_cpu_t_warm,cost_gpu_e_cold,cost_gpu_t_cold,cost_gpu_e_warm,cost_gpu_t_warm,above_noise_floor,probe_time_per_dispatch_s,probe_energy_per_dispatch_j,probe_avg_power_w,probe_region_to_sampling_ratio,probe_ipc,probe_mpki,probe_llc_miss_rate,probe_stall_backend_ratio,probe_ips,probe_freq_khz_observed,probe_running_ratio,probe_gpu_power_mw,probe_gpu_util_pct,probe_gpu_mem_util_pct,probe_gpu_sm_clock_mhz,probe_gpu_temperature_c,probe_device,probe_device_missing,probe_time_per_dispatch_s_missing,probe_energy_per_dispatch_j_missing,probe_avg_power_w_missing,probe_region_to_sampling_ratio_missing,probe_ipc_missing,probe_mpki_missing,probe_llc_miss_rate_missing,probe_stall_backend_ratio_missing,probe_ips_missing,probe_freq_khz_observed_missing,probe_running_ratio_missing,probe_gpu_power_mw_missing,probe_gpu_util_pct_missing,probe_gpu_mem_util_pct_missing,probe_gpu_sm_clock_mhz_missing,probe_gpu_temperature_c_missing
axpy_N10000,axpy,10000,vector,none_ready,10,1.0,none,18.66585118985453,cpu,4.400501549943804e-07,56.23132927287683,4.400501549943804e-07,0.0073153396901348006,6.015443897811279e-05,88.42999456744649,0.6358852507899749,12778390870.818977,4.0,20000.0,4.301029995663981,240000.0,5.380211241711606,0.08333333333333333,0.0008246468755943,7.63e-06,0.0007211880905045,5.836048775345866e-06,88.28959796268714,0.6350012486666666,0.0155996227510383,9.82224581453634e-05,1,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
axpy_N10000,axpy,10000,vector,none_ready,30,1.4771212547196624,none,16.504788207477674,cpu,3.845112588384402e-06,56.60404979550331,3.845112588384402e-06,0.021739101500224803,0.00017687541448503012,88.74198702246726,0.6378496999528822,1472103732.9669971,4.0,20000.0,4.301029995663981,240000.0,5.380211241711606,0.08333333333333333,0.0008246468755943,7.63e-06,0.0007211880905045,5.836048775345866e-06,88.28959796268714,0.6350012486666666,0.0155996227510383,9.82224581453634e-05,1,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
axpy_N10000,axpy,10000,vector,none_ready,100,2.0,none,14.1302561429352,cpu,4.227883100126119e-05,57.91822469444026,4.227883100126119e-05,0.07222226783553981,0.0005853988287592407,89.83396061503993,0.6447252720230576,136990974.07371917,4.0,20000.0,4.301029995663981,240000.0,5.380211241711606,0.08333333333333333,0.0008246468755943,7.63e-06,0.0007211880905045,5.836048775345866e-06,88.28959796268714,0.6350012486666666,0.0155996227510383,9.82224581453634e-05,1,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
axpy_N10000,axpy,10000,vector,none_ready,1000,3.0,none,9.802842381493246,cpu,0.004210786624757013,76.1523987739125,0.004210786624757013,0.7212915492895898,0.005837842726570519,103.8736210909744,0.7331254843538847,1808407.6628243288,4.0,20000.0,4.301029995663981,240000.0,5.380211241711606,0.08333333333333333,0.0008246468755943,7.63e-06,0.0007211880905045,5.836048775345866e-06,88.28959796268714,0.6350012486666666,0.0155996227510383,9.82224581453634e-05,1,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
axpy_N100000,axpy,100000,vector,cpu_ready,1,0.0,cpu,18.015356526574116,cpu,7.501884981264986e-07,50.019613345174605,7.501884981264986e-07,0.0106745893186894,7.027797283152106e-05,84.63628388680603,0.5909949143333333,6667605904.369875,5.0,200000.0,5.301029995663981,2400000.0,6.380211241711606,0.08333333333333333,0.118726418556648,0.0010556699999999,0.0106745893186894,7.027797283152106e-05,84.63628388680603,0.5909949143333333,0.0871537367923336,0.0005641360347298,1,0.000924641,0.0553024972974218,59.80969619281624,0.924641,,,,,,,,,,,,,cpu,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
axpy_N100000,axpy,100000,vector,cpu_ready,2,0.3010299956639812,cpu,16.63104547781676,cpu,3.0007539925059943e-06,50.11891630453368,3.0007539925059943e-06,0.0213491786373788,0.00014055594566304212,84.72343762359836,0.5915590503680631,1670210668.0169506,5.0,200000.0,5.301029995663981,2400000.0,6.380211241711606,0.08333333333333333,0.118726418556648,0.0010556699999999,0.0106745893186894,7.027797283152106e-05,84.63628388680603,0.5909949143333333,0.0871537367923336,0.0005641360347298,1,0.000924641,0.0553024972974218,59.80969619281624,0.924641,,,,,,,,,,,,,cpu,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
axpy_N100000,axpy,100000,vector,cpu_ready,3,0.47712125471966244,cpu,15.822096606334371,cpu,6.751696483138487e-06,50.21831759701971,6.751696483138487e-06,0.0320237679560682,0.00021083391849456318,84.81059136039069,0.5921231864027929,743788038.6172149,5.0,200000.0,5.301029995663981,2400000.0,6.380211241711606,0.08333333333333333,0.118726418556648,0.0010556699999999,0.0106745893186894,7.027797283152106e-05,84.63628388680603,0.5909949143333333,0.0871537367923336,0.0005641360347298,1,0.000924641,0.0553024972974218,59.80969619281624,0.924641,,,,,,,,,,,,,cpu,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
axpy_N100000,axpy,100000,vector,cpu_ready,5,0.6989700043360189,cpu,14.80440216099614,cpu,1.8754712453162462e-05,50.41741518137271,1.8754712453162462e-05,0.053372946593447,0.0003513898641576053,84.98489883397536,0.5932514584722525,268825216.87587255,5.0,200000.0,5.301029995663981,2400000.0,6.380211241711606,0.08333333333333333,0.118726418556648,0.0010556699999999,0.0106745893186894,7.027797283152106e-05,84.63628388680603,0.5909949143333333,0.0871537367923336,0.0005641360347298,1,0.000924641,0.0553024972974218,59.80969619281624,0.924641,,,,,,,,,,,,,cpu,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
axpy_N100000,axpy,100000,vector,cpu_ready,10,1.0,cpu,13.42796564384809,cpu,7.501884981264985e-05,50.91687997197722,7.501884981264985e-05,0.106745893186894,0.0007027797283152106,85.42066751793703,0.5960721386459015,67872014.94062589,5.0,200000.0,5.301029995663981,2400000.0,6.380211241711606,0.08333333333333333,0.118726418556648,0.0010556699999999,0.0106745893186894,7.027797283152106e-05,84.63628388680603,0.5909949143333333,0.0871537367923336,0.0005641360347298,1,0.000924641,0.0553024972974218,59.80969619281624,0.924641,,,,,,,,,,,,,cpu,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
axpy_N100000,axpy,100000,vector,cpu_ready,30,1.4771212547196624,cpu,11.26969296546106,cpu,0.0006751696483138487,52.939322416138175,0.0006751696483138487,0.320237679560682,0.0021083391849456316,87.1637422537837,0.6073548593404975,7840791.922252056,5.0,200000.0,5.301029995663981,2400000.0,6.380211241711606,0.08333333333333333,0.118726418556648,0.0010556699999999,0.0106745893186894,7.027797283152106e-05,84.63628388680603,0.5909949143333333,0.0871537367923336,0.0005641360347298,1,0.000924641,0.0553024972974218,59.80969619281624,0.924641,,,,,,,,,,,,,cpu,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
