fold,regime,resource_state,k,method,name,with_probe,abstention_rate,tuned,n,accuracy,balanced_accuracy,mcc,precision_migrate_gpu,recall_migrate_gpu,tp_gpu,fp_gpu,fn_gpu,tn_cpu,regret_ratio_mean,regret_ratio_median,regret_ratio_p95,regret_ratio_max,oracle_savings_captured_pct,edp_sum_js,edp_sum_ratio_vs_oracle
interpolation_fold2,interpolation,gpu_ready,5,baseline,oracle_k,,,,16,1.0,1.0,1.0,1.0,1.0,13,0,0,3,1.0,1.0,1.0,1.0,100.0,2.984954313483214,1.0
interpolation_fold2,interpolation,gpu_ready,10,baseline,oracle_k,,,,16,1.0,1.0,1.0,1.0,1.0,8,0,0,8,1.0,1.0,1.0,1.0,100.0,10.421106286132018,1.0
interpolation_fold2,interpolation,gpu_ready,30,baseline,oracle_k,,,,16,1.0,1.0,1.0,1.0,1.0,7,0,0,9,1.0,1.0,1.0,1.0,100.0,85.48379744395169,1.0
interpolation_fold2,interpolation,gpu_ready,100,baseline,oracle_k,,,,16,1.0,1.0,1.0,1.0,1.0,7,0,0,9,1.0,1.0,1.0,1.0,100.0,920.2730554062291,1.0
interpolation_fold2,interpolation,gpu_ready,1000,baseline,oracle_k,,,,16,1.0,1.0,1.0,1.0,1.0,6,0,0,10,1.0,1.0,1.0,1.0,100.0,90936.31011062863,1.0
interpolation_fold2,interpolation,none_ready,1,baseline,always_cpu_ref,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,1.2163202822412733,1.0
interpolation_fold2,interpolation,none_ready,2,baseline,always_cpu_ref,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,2.5371061999596387,1.0
interpolation_fold2,interpolation,none_ready,3,baseline,always_cpu_ref,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,4.481890985784355,1.0
interpolation_fold2,interpolation,none_ready,5,baseline,always_cpu_ref,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,10.243457161752843,1.0
interpolation_fold2,interpolation,none_ready,10,baseline,always_cpu_ref,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,35.567352793535214,1.0
interpolation_fold2,interpolation,none_ready,30,baseline,always_cpu_ref,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,292.86265234725255,1.0
interpolation_fold2,interpolation,none_ready,100,baseline,always_cpu_ref,,,,16,0.8125,0.5,,,0.0,0,0,3,13,1.4219274351873104,1.0,3.6821862875554516,4.326100902330005,81.25,3158.99263532027,2.169995752792908
interpolation_fold2,interpolation,none_ready,1000,baseline,always_cpu_ref,,,,16,0.75,0.5,,,0.0,0,0,4,12,2.735759106085475,1.0,10.494487387186503,16.75381779689708,75.0,312384.7412019672,3.283212938752893
interpolation_fold2,interpolation,none_ready,1,baseline,always_gpu_ref,,,,16,0.0,0.0,,0.0,,0,16,0,0,56784.21062314812,1244.220109686709,258215.1267150999,481054.94029601954,0.0,885.2902779083897,727.8430614320552
interpolation_fold2,interpolation,none_ready,2,baseline,always_gpu_ref,,,,16,0.0,0.0,,0.0,,0,16,0,0,37822.94856022538,1209.482657271244,199853.4289724472,293666.8837278857,0.0,917.7082547844661,361.7145607854592
interpolation_fold2,interpolation,none_ready,3,baseline,always_gpu_ref,,,,16,0.0,0.0,,0.0,,0,16,0,0,28481.430367181947,877.8767425188671,166057.8184022051,198901.06564196164,0.0,953.9803047364554,212.852188454
interpolation_fold2,interpolation,none_ready,5,baseline,always_gpu_ref,,,,16,0.0,0.0,,0.0,,0,16,0,0,18963.56511347231,843.33758504104,115169.30903392895,132670.29661884057,0.0,1038.0866238681722,101.34143263118177
interpolation_fold2,interpolation,none_ready,10,baseline,always_gpu_ref,,,,16,0.0,0.0,,0.0,,0,16,0,0,10163.961842152085,551.20005575573,54325.64111406217,94242.90930283384,0.0,1315.7987005259383,36.99456375525086
interpolation_fold2,interpolation,none_ready,30,baseline,always_gpu_ref,,,,16,0.0,0.0,,0.0,,0,16,0,0,3103.185570850767,169.48110530594218,14059.478526005907,36060.55466171366,0.0,3390.165276135202,11.575956336403802
interpolation_fold2,interpolation,none_ready,100,baseline,always_gpu_ref,,,,16,0.1875,0.5,,0.1875,1.0,3,13,0,0,621.1691776385994,61.38875915179915,2407.477099800798,6996.821938010274,18.75,22790.778479892935,15.655589681106573
interpolation_fold2,interpolation,none_ready,1000,baseline,always_gpu_ref,,,,16,0.25,0.5,,0.25,1.0,4,12,0,0,52.07592418432873,6.617901575547176,248.12236282820612,377.7743285168368,25.0,1954530.1315927142,20.542420198042578
interpolation_fold2,interpolation,none_ready,1,baseline,stay_on_ready_device,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,1.2163202822412733,1.0
interpolation_fold2,interpolation,none_ready,2,baseline,stay_on_ready_device,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,2.5371061999596387,1.0
interpolation_fold2,interpolation,none_ready,3,baseline,stay_on_ready_device,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,4.481890985784355,1.0
interpolation_fold2,interpolation,none_ready,5,baseline,stay_on_ready_device,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,10.243457161752843,1.0
interpolation_fold2,interpolation,none_ready,10,baseline,stay_on_ready_device,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,35.567352793535214,1.0
interpolation_fold2,interpolation,none_ready,30,baseline,stay_on_ready_device,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,292.86265234725255,1.0
interpolation_fold2,interpolation,none_ready,100,baseline,stay_on_ready_device,,,,16,0.8125,0.5,,,0.0,0,0,3,13,1.4219274351873104,1.0,3.6821862875554516,4.326100902330005,81.25,3158.99263532027,2.169995752792908
interpolation_fold2,interpolation,none_ready,1000,baseline,stay_on_ready_device,,,,16,0.75,0.5,,,0.0,0,0,4,12,2.735759106085475,1.0,10.494487387186503,16.75381779689708,75.0,312384.7412019672,3.283212938752893
interpolation_fold2,interpolation,none_ready,1,baseline,best_constant_device_train,,,,16,0.0,0.0,,0.0,,0,16,0,0,56784.21062314812,1244.220109686709,258215.1267150999,481054.94029601954,0.0,885.2902779083897,727.8430614320552
interpolation_fold2,interpolation,none_ready,2,baseline,best_constant_device_train,,,,16,0.0,0.0,,0.0,,0,16,0,0,37822.94856022538,1209.482657271244,199853.4289724472,293666.8837278857,0.0,917.7082547844661,361.7145607854592
interpolation_fold2,interpolation,none_ready,3,baseline,best_constant_device_train,,,,16,0.0,0.0,,0.0,,0,16,0,0,28481.430367181947,877.8767425188671,166057.8184022051,198901.06564196164,0.0,953.9803047364554,212.852188454
interpolation_fold2,interpolation,none_ready,5,baseline,best_constant_device_train,,,,16,0.0,0.0,,0.0,,0,16,0,0,18963.56511347231,843.33758504104,115169.30903392895,132670.29661884057,0.0,1038.0866238681722,101.34143263118177
interpolation_fold2,interpolation,none_ready,10,baseline,best_constant_device_train,,,,16,0.0,0.0,,0.0,,0,16,0,0,10163.961842152085,551.20005575573,54325.64111406217,94242.90930283384,0.0,1315.7987005259383,36.99456375525086
interpolation_fold2,interpolation,none_ready,30,baseline,best_constant_device_train,,,,16,0.0,0.0,,0.0,,0,16,0,0,3103.185570850767,169.48110530594218,14059.478526005907,36060.55466171366,0.0,3390.165276135202,11.575956336403802
interpolation_fold2,interpolation,none_ready,100,baseline,best_constant_device_train,,,,16,0.1875,0.5,,0.1875,1.0,3,13,0,0,621.1691776385994,61.38875915179915,2407.477099800798,6996.821938010274,18.75,22790.778479892935,15.655589681106573
interpolation_fold2,interpolation,none_ready,1000,baseline,best_constant_device_train,,,,16,0.25,0.5,,0.25,1.0,4,12,0,0,52.07592418432873,6.617901575547176,248.12236282820612,377.7743285168368,25.0,1954530.1315927142,20.542420198042578
interpolation_fold2,interpolation,none_ready,1,baseline,size_threshold_train,,,,16,0.25,0.25,,0.0,,0,12,0,4,25063.298963233825,789.0297205310246,127905.79597969164,183935.18885479338,25.0,674.8503087171853,554.8294462981912
interpolation_fold2,interpolation,none_ready,2,baseline,size_threshold_train,,,,16,0.25,0.25,,0.0,,0,12,0,4,19263.61561891394,530.4476891330512,102250.26518459775,168582.27738730103,25.0,680.7740129364743,268.3269675298985
interpolation_fold2,interpolation,none_ready,3,baseline,size_threshold_train,,,,16,0.25,0.25,,0.0,,0,12,0,4,15936.962130887272,491.3252013619818,84805.91212192274,155110.06932228626,25.0,686.883570481072,153.25753630771624
interpolation_fold2,interpolation,none_ready,5,baseline,size_threshold_train,,,,16,0.25,0.25,,0.0,,0,12,0,4,12055.889826893723,428.5500912911631,62701.9590652341,132670.29661884057,25.0,699.6602455461922,68.3031357966325
interpolation_fold2,interpolation,none_ready,10,baseline,size_threshold_train,,,,16,0.25,0.25,,0.0,,0,12,0,4,7547.087005096248,326.26764870357204,36816.47159720198,94242.90930283384,25.0,734.8543664018896,20.660923815939938
interpolation_fold2,interpolation,none_ready,30,baseline,size_threshold_train,,,,16,0.25,0.25,,0.0,,0,12,0,4,2650.8273341875565,95.57587389789487,11549.145303190939,36060.55466171366,25.0,922.0941811517788,3.1485550436743126
interpolation_fold2,interpolation,none_ready,100,baseline,size_threshold_train,,,,16,0.4375,0.6538461538461539,0.2773500981126145,0.25,1.0,3,9,0,4,550.4254222522327,15.68417467313429,2326.388978214415,6996.821938010274,43.75,2162.87150749784,1.4857337534220845
interpolation_fold2,interpolation,none_ready,1000,baseline,size_threshold_train,,,,16,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,4,8,0,4,41.37180708394257,1.3580482699939727,248.12236282820612,377.7743285168368,50.0,99240.69934334804,1.0430354148582024
interpolation_fold2,interpolation,none_ready,1,baseline,intensity_threshold_train,,,,16,0.5625,0.5625,,0.0,,0,7,0,9,24695.086769033787,1.0,127905.79597969164,183935.18885479338,56.25,398.8149990857751,327.88649906494356
interpolation_fold2,interpolation,none_ready,2,baseline,intensity_threshold_train,,,,16,0.5625,0.5625,,0.0,,0,7,0,9,18941.95455596478,1.0,102250.26518459775,168582.27738730103,56.25,403.51416039371355,159.04504131523262
interpolation_fold2,interpolation,none_ready,3,baseline,intensity_threshold_train,,,,16,0.5625,0.5625,,0.0,,0,7,0,9,15647.153796360779,1.0,84805.91212192274,155110.06932228626,56.25,408.3952557188925,91.12119349047957
interpolation_fold2,interpolation,none_ready,5,baseline,intensity_threshold_train,,,,16,0.5625,0.5625,,0.0,,0,7,0,9,11807.044831815534,1.0,62701.9590652341,132670.29661884057,56.25,418.7032484209719,40.87518908990332
interpolation_fold2,interpolation,none_ready,10,baseline,intensity_threshold_train,,,,16,0.5625,0.5625,,0.0,,0,7,0,9,7348.886028773829,1.0,36816.47159720198,94242.90930283384,56.25,447.65707547787895,12.586179187314888
interpolation_fold2,interpolation,none_ready,30,baseline,intensity_threshold_train,,,,16,0.5625,0.5625,,0.0,,0,7,0,9,2517.1505495578376,1.0,11549.145303190939,36060.55466171366,56.25,608.955888015634,2.079322450762974
interpolation_fold2,interpolation,none_ready,100,baseline,intensity_threshold_train,,,,16,0.75,0.8461538461538461,0.5447047794019222,0.42857142857142855,1.0,3,4,0,9,470.75332506765346,1.0,2068.307787249343,6996.821938010274,75.0,1746.5938862053686,1.1997816242251085
interpolation_fold2,interpolation,none_ready,1000,baseline,intensity_threshold_train,,,,16,0.8125,0.875,0.6546536707079771,0.5714285714285714,1.0,4,3,0,9,14.788666421230355,1.0,62.05534275168302,204.9050409319959,81.25,95787.56667412544,1.0067424454410696
interpolation_fold2,interpolation,none_ready,1,baseline,operation_crossover_table_train,,,,16,0.8125,0.8125,,0.0,,0,3,0,13,85.23867783955588,1.0,473.4985771237361,851.9690115386104,81.25,160.75265132912682,132.16309361619227
interpolation_fold2,interpolation,none_ready,2,baseline,operation_crossover_table_train,,,,16,0.8125,0.8125,,0.0,,0,3,0,13,26.830711967846575,1.0,149.17574511897323,229.67066161188197,81.25,164.87997864961278,64.98741702347176
interpolation_fold2,interpolation,none_ready,3,baseline,operation_crossover_table_train,,,,16,0.8125,0.8125,,0.0,,0,3,0,13,13.617385052684758,1.0,73.46412834363633,106.58102837701178,81.25,169.19003154585909,37.74969808112142
interpolation_fold2,interpolation,none_ready,5,baseline,operation_crossover_table_train,,,,16,0.8125,0.8125,,0.0,,0,3,0,13,5.997531419213216,1.0,29.5346221166564,40.96364111622216,81.25,178.35831406563287,17.411925607654172
interpolation_fold2,interpolation,none_ready,10,baseline,operation_crossover_table_train,,,,16,0.8125,0.8125,,0.0,,0,3,0,13,2.3507498256817567,1.0,8.581710409504199,11.711955123996228,81.25,204.47671794087398,5.749000189242086
interpolation_fold2,interpolation,none_ready,30,baseline,operation_crossover_table_train,,,,16,0.8125,0.8125,,0.0,,0,3,0,13,1.0772646603178748,1.0,1.3862013948400085,2.0149241746342965,81.25,354.63172738193344,1.2109148248833046
interpolation_fold2,interpolation,none_ready,100,baseline,operation_crossover_table_train,,,,16,1.0,1.0,1.0,1.0,1.0,3,0,0,13,1.0,1.0,1.0,1.0,100.0,1455.7598240708382,1.0
interpolation_fold2,interpolation,none_ready,1000,baseline,operation_crossover_table_train,,,,16,0.9375,0.875,0.8320502943378436,1.0,0.75,3,0,1,12,1.0308716229882688,1.0,1.1234864919530754,1.4939459678123015,93.75,95372.83488661973,1.00238354889058
interpolation_fold2,interpolation,none_ready,1,baseline,oracle,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,1.2163202822412733,1.0
interpolation_fold2,interpolation,none_ready,2,baseline,oracle,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,2.5371061999596387,1.0
interpolation_fold2,interpolation,none_ready,3,baseline,oracle,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,4.481890985784355,1.0
interpolation_fold2,interpolation,none_ready,5,baseline,oracle,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,10.243457161752843,1.0
interpolation_fold2,interpolation,none_ready,10,baseline,oracle,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,35.567352793535214,1.0
interpolation_fold2,interpolation,none_ready,30,baseline,oracle,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,292.86265234725255,1.0
interpolation_fold2,interpolation,none_ready,100,baseline,oracle,,,,16,1.0,1.0,1.0,1.0,1.0,3,0,0,13,1.0,1.0,1.0,1.0,100.0,1455.7598240708382,1.0
interpolation_fold2,interpolation,none_ready,1000,baseline,oracle,,,,16,1.0,1.0,1.0,1.0,1.0,4,0,0,12,1.0,1.0,1.0,1.0,100.0,95146.0496255916,1.0
interpolation_fold2,interpolation,none_ready,1,baseline,stay_on_ready_device_k,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,1.2163202822412733,1.0
interpolation_fold2,interpolation,none_ready,2,baseline,stay_on_ready_device_k,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,2.5371061999596387,1.0
interpolation_fold2,interpolation,none_ready,3,baseline,stay_on_ready_device_k,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,4.481890985784355,1.0
interpolation_fold2,interpolation,none_ready,5,baseline,stay_on_ready_device_k,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,10.243457161752843,1.0
interpolation_fold2,interpolation,none_ready,10,baseline,stay_on_ready_device_k,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,35.567352793535214,1.0
interpolation_fold2,interpolation,none_ready,30,baseline,stay_on_ready_device_k,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,292.86265234725255,1.0
interpolation_fold2,interpolation,none_ready,100,baseline,stay_on_ready_device_k,,,,16,0.8125,0.5,,,0.0,0,0,3,13,1.4219274351873104,1.0,3.6821862875554516,4.326100902330005,81.25,3158.99263532027,2.169995752792908
interpolation_fold2,interpolation,none_ready,1000,baseline,stay_on_ready_device_k,,,,16,0.75,0.5,,,0.0,0,0,4,12,2.735759106085475,1.0,10.494487387186503,16.75381779689708,75.0,312384.7412019672,3.283212938752893
interpolation_fold2,interpolation,none_ready,1,baseline,k_break_even_table_train,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,1.2163202822412733,1.0
interpolation_fold2,interpolation,none_ready,2,baseline,k_break_even_table_train,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,2.5371061999596387,1.0
interpolation_fold2,interpolation,none_ready,3,baseline,k_break_even_table_train,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,4.481890985784355,1.0
interpolation_fold2,interpolation,none_ready,5,baseline,k_break_even_table_train,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,10.243457161752843,1.0
interpolation_fold2,interpolation,none_ready,10,baseline,k_break_even_table_train,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,35.567352793535214,1.0
interpolation_fold2,interpolation,none_ready,30,baseline,k_break_even_table_train,,,,16,0.9375,0.9375,,0.0,,0,1,0,15,1.0110391959317861,1.0,1.0441567837271448,1.1766271349085793,93.75,307.5451145547148,1.050134293634864
interpolation_fold2,interpolation,none_ready,100,baseline,k_break_even_table_train,,,,16,1.0,1.0,1.0,1.0,1.0,3,0,0,13,1.0,1.0,1.0,1.0,100.0,1455.7598240708382,1.0
interpolation_fold2,interpolation,none_ready,1000,baseline,k_break_even_table_train,,,,16,0.875,0.9166666666666667,0.7453559924999299,0.6666666666666666,1.0,4,2,0,10,1.3282624190228216,1.0,2.6710979460852586,5.5361021643771995,87.5,95423.23869151427,1.0029133008360667
interpolation_fold2,interpolation,none_ready,1,baseline,oracle_k,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,1.2163202822412733,1.0
interpolation_fold2,interpolation,none_ready,2,baseline,oracle_k,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,2.5371061999596387,1.0
interpolation_fold2,interpolation,none_ready,3,baseline,oracle_k,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,4.481890985784355,1.0
interpolation_fold2,interpolation,none_ready,5,baseline,oracle_k,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,10.243457161752843,1.0
interpolation_fold2,interpolation,none_ready,10,baseline,oracle_k,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,35.567352793535214,1.0
interpolation_fold2,interpolation,none_ready,30,baseline,oracle_k,,,,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,292.86265234725255,1.0
interpolation_fold2,interpolation,none_ready,100,baseline,oracle_k,,,,16,1.0,1.0,1.0,1.0,1.0,3,0,0,13,1.0,1.0,1.0,1.0,100.0,1455.7598240708382,1.0
interpolation_fold2,interpolation,none_ready,1000,baseline,oracle_k,,,,16,1.0,1.0,1.0,1.0,1.0,4,0,0,12,1.0,1.0,1.0,1.0,100.0,95146.0496255916,1.0
interpolation_fold2,interpolation,cpu_ready,1,model_regression,ridge,False,0.0,True,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,0.3119994340531757,1.0
interpolation_fold2,interpolation,cpu_ready,2,model_regression,ridge,False,0.0,True,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,1.2479977362127028,1.0
interpolation_fold2,interpolation,cpu_ready,3,model_regression,ridge,False,0.0,True,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,2.8079949064785814,1.0
interpolation_fold2,interpolation,cpu_ready,5,model_regression,ridge,False,0.0,True,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,7.799985851329392,1.0
interpolation_fold2,interpolation,cpu_ready,10,model_regression,ridge,False,0.0,True,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,31.19994340531757,1.0
interpolation_fold2,interpolation,cpu_ready,30,model_regression,ridge,False,0.0,True,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,280.7994906478582,1.0
interpolation_fold2,interpolation,cpu_ready,100,model_regression,ridge,False,0.0,True,16,0.8125,0.5,,,0.0,0,0,3,13,1.4160750699972542,1.0,3.632035857949654,4.289033317529915,81.25,3119.994340531757,2.1632975288181098
interpolation_fold2,interpolation,cpu_ready,1000,model_regression,ridge,False,0.0,True,16,0.75,0.5,,,0.0,0,0,4,12,2.733719010155718,1.0,10.480857482512505,16.739378924378094,75.0,311999.4340531757,3.2836257760641674
interpolation_fold2,interpolation,gpu_ready,1,model_regression,ridge,False,0.0,True,16,0.5625,0.6025641025641025,0.16012815380508713,0.875,0.5384615384615384,7,1,6,2,873.0378049204805,1.0,3679.076646440436,13472.332665009122,56.25,1.9922720916882204,7.162375387301368
interpolation_fold2,interpolation,gpu_ready,2,model_regression,ridge,False,0.0,True,16,0.5625,0.6025641025641025,0.16012815380508713,0.875,0.5384615384615384,7,1,6,2,220.17622023872343,1.0,923.4196480943489,3374.579701833833,56.25,7.476734054939424,11.163896948889894
interpolation_fold2,interpolation,gpu_ready,3,model_regression,ridge,False,0.0,True,16,0.5625,0.47435897435897434,-0.041344911529736156,0.8,0.6153846153846154,8,2,5,1,96.93964890298143,1.0,389.01065390463367,1502.7033309932103,56.25,17.468456133062933,13.959362356769697
interpolation_fold2,interpolation,gpu_ready,5,model_regression,ridge,False,0.0,True,16,0.5625,0.47435897435897434,-0.041344911529736156,0.8,0.6153846153846154,8,2,5,1,36.820486681507575,1.0,152.7349379813013,543.0570963991225,56.25,48.27004730859268,16.171117625001507
interpolation_fold2,interpolation,gpu_ready,10,model_regression,ridge,False,0.0,True,16,0.625,0.625,0.2886751345948129,0.5833333333333334,0.875,7,5,1,3,11.758621506117265,1.0,55.05084755505377,137.07108999929625,62.5,192.76283895700783,18.497348905607915
interpolation_fold2,interpolation,gpu_ready,30,model_regression,ridge,False,0.0,True,16,0.5625,0.6111111111111112,0.3333333333333333,0.5,1.0,7,7,0,2,4.198563944719545,1.0,16.19327743841911,32.12791023007479,56.25,1734.1703720062874,20.286538781145207
interpolation_fold2,interpolation,gpu_ready,100,model_regression,ridge,False,0.0,True,16,0.5625,0.6111111111111112,0.3333333333333333,0.5,1.0,7,7,0,2,5.813309998455392,1.0,31.240923979391265,33.92957142030312,56.25,19268.540669638307,20.937851604416196
interpolation_fold2,interpolation,gpu_ready,1000,model_regression,ridge,False,0.0,True,16,0.4375,0.55,0.2,0.4,1.0,6,9,0,1,10.634325248650336,2.4462732271191223,39.86012830092484,55.443288000070574,43.75,1927022.0631086985,21.190897901667423
interpolation_fold2,interpolation,none_ready,1,model_regression,ridge,False,0.0,True,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,1.2163202822412733,1.0
interpolation_fold2,interpolation,none_ready,2,model_regression,ridge,False,0.0,True,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,2.5371061999596387,1.0
interpolation_fold2,interpolation,none_ready,3,model_regression,ridge,False,0.0,True,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,4.481890985784355,1.0
interpolation_fold2,interpolation,none_ready,5,model_regression,ridge,False,0.0,True,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,10.243457161752843,1.0
interpolation_fold2,interpolation,none_ready,10,model_regression,ridge,False,0.0,True,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,35.567352793535214,1.0
interpolation_fold2,interpolation,none_ready,30,model_regression,ridge,False,0.0,True,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,292.86265234725255,1.0
interpolation_fold2,interpolation,none_ready,100,model_regression,ridge,False,0.0,True,16,0.8125,0.5,,,0.0,0,0,3,13,1.4219274351873104,1.0,3.6821862875554516,4.326100902330005,81.25,3158.99263532027,2.169995752792908
interpolation_fold2,interpolation,none_ready,1000,model_regression,ridge,False,0.0,True,16,0.8125,0.625,0.4472135954999579,1.0,0.25,1,0,3,12,1.7511454937794073,1.0,5.939264490852175,8.408043917282976,81.25,227905.4805968713,2.3953225750695926
interpolation_fold2,interpolation,cpu_ready,1,model_regression,elasticnet,False,0.0,True,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,0.3119994340531757,1.0
interpolation_fold2,interpolation,cpu_ready,2,model_regression,elasticnet,False,0.0,True,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,1.2479977362127028,1.0
interpolation_fold2,interpolation,cpu_ready,3,model_regression,elasticnet,False,0.0,True,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,2.8079949064785814,1.0
interpolation_fold2,interpolation,cpu_ready,5,model_regression,elasticnet,False,0.0,True,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,7.799985851329392,1.0
interpolation_fold2,interpolation,cpu_ready,10,model_regression,elasticnet,False,0.0,True,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,31.19994340531757,1.0
interpolation_fold2,interpolation,cpu_ready,30,model_regression,elasticnet,False,0.0,True,16,1.0,1.0,,,,0,0,0,16,1.0,1.0,1.0,1.0,100.0,280.7994906478582,1.0
interpolation_fold2,interpolation,cpu_ready,100,model_regression,elasticnet,False,0.0,True,16,0.8125,0.5,,,0.0,0,0,3,13,1.4160750699972542,1.0,3.632035857949654,4.289033317529915,81.25,3119.994340531757,2.1632975288181098
interpolation_fold2,interpolation,cpu_ready,1000,model_regression,elasticnet,False,0.0,True,16,0.75,0.5,,,0.0,0,0,4,12,2.733719010155718,1.0,10.480857482512505,16.739378924378094,75.0,311999.4340531757,3.2836257760641674
interpolation_fold2,interpolation,gpu_ready,1,model_regression,elasticnet,False,0.0,True,16,0.5,0.5641025641025641,0.10087125544480041,0.8571428571428571,0.46153846153846156,6,1,7,2,1412.0771438521738,3.0039396163047494,9837.305233432598,13472.332665009122,50.0,2.1141835796249544,7.600656806927859
interpolation_fold2,interpolation,gpu_ready,2,model_regression,elasticnet,False,0.0,True,16,0.5625,0.6025641025641025,0.16012815380508713,0.875,0.5384615384615384,7,1,6,2,220.17622023872343,1.0,923.4196480943489,3374.579701833833,56.25,7.476734054939424,11.163896948889894
interpolation_fold2,interpolation,gpu_ready,3,model_regression,elasticnet,False,0.0,True,16,0.5625,0.6025641025641025,0.16012815380508713,0.875,0.5384615384615384,7,1,6,2,99.25163962845451,1.0,412.0432153583568,1502.7033309932103,56.25,16.626102773610366,13.286222401671738
interpolation_fold2,interpolation,gpu_ready,5,model_regression,elasticnet,False,0.0,True,16,0.5625,0.47435897435897434,-0.041344911529736156,0.8,0.6153846153846154,8,2,5,1,36.820486681507575,1.0,152.7349379813013,543.0570963991225,56.25,48.27004730859268,16.171117625001507
interpolation_fold2,interpolation,gpu_ready,10,model_regression,elasticnet,False,0.0625,True,16,0.625,0.625,0.2886751345948129,0.5833333333333334,0.875,7,5,1,3,11.758621506117265,1.0,55.05084755505377,137.07108999929625,62.5,192.76283895700783,18.497348905607915
